"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS"
"6270","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_030000.wav",0.8918723,0.86568997,0.3906219,0.9694879,0.030674847,0.6569560,0.043838925,0.000240540,0.10264149,0.3788144,0.6068984,0.9275490,0.9311366,0.92464841,0.853700995,0.834972696,0.74881022,0.674311995,0.75536399,0.90001321,0, 3,"g","12/JSC5069__0_",   8.892100,   9.402504,   9.806658,   9.809142,  10.180533,  10.762841,  16.000000
"6271","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_031000.wav",0.8905972,0.92626753,0.3950594,0.9569736,0.058282209,0.6518872,0.055881461,0.000278274,0.09509520,0.3820607,0.6116726,0.9147046,0.8793023,0.89335588,0.824388810,0.752839428,0.68091233,0.653337421,0.70895596,0.87982763,0, 3,"g","12/JSC5069__0_",   8.541785,   9.362914,   9.737560,   9.796576,  10.178900,  10.762841,  17.000000
"6272","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_032000.wav",0.8918045,0.85693368,0.3897117,0.9736089,0.024539877,0.6458089,0.040052447,0.000278513,0.10278663,0.3798054,0.5822767,0.9372719,0.9143588,0.88868208,0.799721570,0.759084969,0.72917166,0.665293389,0.71689890,0.87659485,0, 3,"g","12/JSC5069__0_",   8.546017,   9.362914,   9.739097,   9.797482,  10.171986,  10.764440,  18.000000
"6273","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_033000.wav",0.8908412,0.89304289,0.3963199,0.9798567,0.000000000,0.6551246,0.030238733,0.000284665,0.10720414,0.3783076,0.6148076,0.9500757,0.9087975,0.91977844,0.875768736,0.816206374,0.75020352,0.695896068,0.77705952,0.87328386,0, 3,"g","12/JSC5069__0_",   8.939501,   9.415379,   9.819631,   9.813801,  10.182214,  10.762841,  19.000000
"6274","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_034000.wav",0.8908650,0.88563429,0.3976085,0.9791392,0.000000000,0.6607274,0.031046445,0.000321607,0.10777328,0.3794427,0.5959049,0.9596280,0.9140461,0.89352445,0.884715754,0.829717135,0.73382223,0.653961538,0.75147467,0.91489911,0, 3,"g","12/JSC5069__0_",   8.936855,   9.414685,   9.818595,   9.813801,  10.182214,  10.764440,  20.000000
"6275","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_035000.wav",0.8912376,0.94573414,0.3933412,0.9743630,0.021472393,0.6542765,0.040867908,0.000246418,0.10514811,0.3808701,0.5747030,0.9434670,0.9121063,0.86339882,0.872919701,0.799993664,0.75723660,0.645093490,0.72365919,0.87361626,0, 3,"g","12/JSC5069__0_",   8.040284,   9.301236,   9.644803,   9.769368,  10.172455,  10.750593,  21.000000
"6276","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_040000.wav",0.8911373,0.87761302,0.3924568,0.9815262,0.000000000,0.6520720,0.030105808,0.000312409,0.11237513,0.3810094,0.6170145,0.9466811,0.8903173,0.91125085,0.850439053,0.801538470,0.73004838,0.685948959,0.73292369,0.89485856,0, 4,"g","12/JSC5069__0_",   8.939651,   9.417902,   9.821893,   9.815937,  10.182214,  10.762841,  22.000000
"6277","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_042000.wav",0.8913095,0.91635821,0.4017818,0.9643752,0.006134969,0.6619227,0.047325183,0.000233772,0.09481251,0.3836244,0.5948846,0.9552744,0.9037687,0.89219974,0.868116823,0.804021553,0.75654121,0.665387338,0.79791704,0.91703829,0, 4,"g","12/JSC5069__0_",   8.839331,   9.400166,   9.788090,   9.807938,  10.178900,  10.762841,  23.000000
"6278","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_043000.wav",0.8907669,0.88792278,0.4036290,0.9704606,0.003067485,0.6574296,0.039798831,0.000273390,0.09810503,0.3848611,0.5926637,0.9329196,0.8967091,0.89303110,0.874205046,0.785805278,0.73970546,0.687103546,0.81503471,0.89367258,0, 4,"g","12/JSC5069__0_",   8.928396,   9.412070,   9.807911,   9.810793,  10.180533,  10.762841,  24.000000
"6279","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_044000.wav",0.8917112,0.90838144,0.3998953,0.9698858,0.000000000,0.6576032,0.043776707,0.000284513,0.09833037,0.3851078,0.5952341,0.9399205,0.9272225,0.93599858,0.866304566,0.762731639,0.73399986,0.765586190,0.77249669,0.85701727,0, 4,"g","12/JSC5069__0_",   8.791309,   9.382575,   9.763657,   9.801784,  10.176668,  10.762841,  25.000000
"6280","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_050000.wav",0.8906458,0.95339834,0.4038328,0.9361395,0.088957055,0.6494006,0.073428499,0.000209414,0.08085474,0.3884000,0.5662107,0.9563314,0.9033652,0.89666983,0.765889621,0.770130780,0.72703641,0.735381494,0.71204762,0.87213848,0, 5,"g","12/JSC5069__0_",   8.041340,   9.303332,   9.662341,   9.767741,  10.169572,  10.775295,  26.000000
"6281","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_051000.wav",0.8910374,0.78206254,0.4113472,0.9217132,0.113496933,0.6623676,0.092220171,0.000186086,0.07658576,0.3909048,0.5659159,0.9422616,0.9417653,0.94055938,0.806434002,0.707443433,0.81958484,0.772628690,0.80941295,0.88399183,0, 5,"g","12/JSC5069__0_",   7.548453,   9.152560,   9.520102,   9.694219,  10.127947,  10.762841,  27.000000
"6282","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_052000.wav",0.8903239,0.94722892,0.4106120,0.9094754,0.128834356,0.6460582,0.112745918,0.000796161,0.07454420,0.3926982,0.5657342,0.9251991,0.9379110,0.81417678,0.690796498,0.684026904,0.83474416,0.807452367,0.74552932,0.82620720,0, 5,"g","12/JSC5069__0_",   6.660174,   7.180155,   8.005490,   7.636682,   8.489326,  10.354745,  28.000000
"6283","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_053000.wav",0.8899341,0.92917322,0.4234392,0.8468922,0.144171779,0.6626160,0.146168898,0.000152742,0.06394863,0.3975662,0.5833902,0.9226266,0.8896811,0.86306048,0.666626469,0.790416855,0.88122242,0.853266627,0.89236103,0.89820055,0, 5,"g","12/JSC5069__0_",   6.969003,   7.627104,   8.228571,   8.075282,   8.572585,  10.275851,  29.000000
"6284","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_054000.wav",0.8899167,0.93105045,0.4196213,0.7501195,0.441717791,0.6635751,0.177750974,0.000137820,0.05568408,0.3931754,0.5711696,0.9017678,0.8254380,0.52387136,0.684832613,0.772386149,0.78739739,0.801368781,0.84778144,0.82921209,0, 5,"g","12/JSC5069__0_",   7.174786,   7.876031,   8.232380,   8.247345,   8.605804,   9.195256,  30.000000
"6285","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_055000.wav",0.8916535,0.93482339,0.3943981,0.7624257,0.349693252,0.6537739,0.191297221,0.000206949,0.07363326,0.4348546,0.5507486,0.9266695,0.7264877,0.67182214,0.670249321,0.496364257,0.69279611,0.600984000,0.65038054,0.83300728,0, 5,"g","12/JSC5069__0_",   7.527165,   8.016158,   8.386675,   8.352932,   8.700313,   9.371406,  31.000000
"6286","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_060000.wav",0.8903208,0.93739289,0.4098483,0.7411309,0.567484663,0.6311337,0.172517369,0.000256347,0.05619629,0.3940716,0.5690959,0.9369378,0.7613909,0.64151808,0.613138967,0.462298969,0.65815806,0.557411428,0.48176028,0.75950284,0, 6,"g","12/JSC5069__0_",   7.570686,   8.036873,   8.361225,   8.346497,   8.678053,   9.192397,  32.000000
"6287","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_061000.wav",0.8893088,0.81319188,0.3890180,0.7713140,0.622699387,0.6192704,0.135277254,0.000416222,0.05535694,0.3938968,0.5725106,0.9562506,0.6880362,0.47007343,0.152292377,0.166453821,0.22890331,0.379268610,0.58698657,0.67925612,0, 6,"g","12/JSC5069__0_",   7.217206,   7.735295,   8.159278,   8.060540,   8.451308,   9.606728,  33.000000
"6288","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_062000.wav",0.8898798,0.90537318,0.4255798,0.5835880,0.736196319,0.6502843,0.226645193,0.000181357,0.04508915,0.3949070,0.5773335,0.9594846,0.7622323,0.42909725,0.668777785,0.634188385,0.64902077,0.599095004,0.75532771,0.88060668,0, 6,"g","12/JSC5069__0_",   7.500301,   8.009082,   8.373887,   8.338422,   8.702524,   9.376022,  34.000000
"6289","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_063000.wav",0.8888421,0.91611380,0.4382222,0.5055154,0.496932515,0.6517575,0.254131099,0.000145722,0.04163851,0.3965357,0.5895909,0.9403063,0.7454887,0.75879704,0.726186676,0.740682653,0.72527753,0.574240749,0.71265137,0.90631313,0, 6,"g","12/JSC5069__0_",   7.609486,   8.039145,   8.372318,   8.346497,   8.685663,   9.215055,  35.000000
"6290","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_064000.wav",0.8877953,0.89492292,0.4188310,0.4923206,0.754601227,0.6359192,0.254722883,0.001854948,0.04133779,0.3939336,0.5657408,0.9184964,0.6974710,0.51828179,0.315275618,0.197722767,0.33405276,0.425789965,0.63078073,0.79400790,0, 6,"g","12/JSC5069__0_",   6.539127,   7.031342,   7.571224,   7.441378,   7.835809,   9.522264,  36.000000
"6291","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_065000.wav",0.8877702,0.84317623,0.3930045,0.4808795,0.877300613,0.6397852,0.158588486,0.004481582,0.03928692,0.3939751,0.5710856,0.9203074,0.5725113,0.20311838,0.031917440,0.035572171,0.12843731,0.295618803,0.48030800,0.66343712,0, 6,"g","12/JSC5069__0_",   7.265003,   7.774255,   8.155499,   8.094380,   8.459814,   9.165177,  37.000000
"6292","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_070000.wav",0.8882261,0.82875319,0.3935689,0.5116805,0.920245399,0.6412107,0.191167958,0.017879735,0.04154243,0.3951197,0.5583114,0.9601726,0.6668389,0.16988595,0.044536005,0.018759134,0.07266167,0.131594324,0.39312297,0.60023428,0, 7,"g","12/JSC5069__0_",   7.320180,   7.791061,   8.178124,   8.103892,   8.464790,   9.212495,  38.000000
"6293","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_071000.wav",0.8880938,0.95168760,0.4387410,0.4353698,0.745398773,0.6443048,0.270583570,0.000088600,0.03865741,0.3934267,0.5661397,0.9426459,0.8849726,0.73902040,0.556763099,0.805337116,0.67689446,0.687134320,0.75296668,0.85870053,0, 7,"g","12/JSC5069__0_",   7.006156,   7.729564,   8.556194,   8.327732,   9.309186,  10.714760,  39.000000
"6294","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_072000.wav",0.8882551,0.90421201,0.4354093,0.3754014,0.386503067,0.6634254,0.293350013,0.000824110,0.03853493,0.3986612,0.5533272,0.9376178,0.7614272,0.53542750,0.325867992,0.272133325,0.40686865,0.484217049,0.63722277,0.71815267,0, 7,"g","12/JSC5069__0_",   6.483601,   6.981849,   7.314949,   7.318873,   7.639313,   8.144681,  40.000000
"6295","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_073000.wav",0.8883196,0.96058600,0.4597249,0.2877345,0.453987730,0.6726570,0.273721361,0.000192382,0.03506963,0.3987304,0.5373283,0.9408343,0.7025167,0.76754163,0.791882920,0.809050883,0.84495440,0.785279181,0.66966263,0.93446802,0, 7,"g","12/JSC5069__0_",   7.727884,   8.349577,   9.276309,   9.156143,  10.253083,  10.910130,  41.000000
"6296","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_074000.wav",0.8880302,0.96284774,0.4647308,0.2768393,0.374233129,0.6767426,0.288159253,0.000227627,0.03450225,0.3981306,0.5557063,0.9692741,0.9332501,0.88953647,0.752168734,0.804188713,0.86824785,0.779642542,0.67282494,0.85092635,0, 7,"g","12/JSC5069__0_",   7.903181,   9.593703,   9.914722,  10.108108,  10.565041,  11.107814,  42.000000
"6297","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_075000.wav",0.8882295,0.76296461,0.4388986,0.3660340,0.490797546,0.6596815,0.290726908,0.000181099,0.03713290,0.3969924,0.5552206,0.9517015,0.8519895,0.63803283,0.631476528,0.784689824,0.68110591,0.678425281,0.50466132,0.58403354,0, 7,"g","12/JSC5069__0_",   7.567021,   8.037354,   8.408955,   8.360829,   8.706795,   9.397608,  43.000000
"6298","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_080000.wav",0.8883879,0.96536461,0.4563524,0.3453524,0.334355828,0.6679667,0.301711581,0.000141140,0.03751859,0.3989958,0.5507370,0.9628818,0.9299774,0.85099977,0.809861750,0.783914650,0.67014849,0.681976563,0.74423945,0.88237071,0, 8,"g","12/JSC5069__0_",   7.617366,   8.361888,   9.370088,   9.508119,  10.348341,  11.050993,  44.000000
"6299","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_081000.wav",0.8883952,0.95411530,0.4558024,0.3222810,0.365030675,0.6645280,0.310396308,0.000620440,0.03689498,0.3992826,0.5582531,0.9619860,0.9137753,0.78779403,0.564712628,0.540810465,0.58327395,0.696667225,0.70323483,0.85853106,0, 8,"g","12/JSC5069__0_",   6.667649,   7.276456,   7.910132,   7.805676,   8.454064,   9.460571,  45.000000
"6300","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_083000.wav",0.8878142,0.93790292,0.4630734,0.2954826,0.414110429,0.6764778,0.311488961,0.000103861,0.03538350,0.3984214,0.5527772,0.9844217,0.8711065,0.78066961,0.750774965,0.796355768,0.73837952,0.750778253,0.68798607,0.87780325,0, 8,"g","12/JSC5069__0_",   7.727884,   8.400882,   9.344125,   9.393468,  10.302030,  10.960981,  46.000000
"6301","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_084000.wav",0.8875500,0.95665348,0.4602964,0.3805914,0.984662577,0.6548267,0.304483338,0.000121152,0.03738582,0.3961318,0.5505143,0.9384994,0.9083607,0.70603795,0.596141838,0.741994900,0.77417018,0.838522067,0.58371242,0.87396768,0, 8,"g","12/JSC5069__0_",   6.995349,   7.897013,   9.263352,   9.767539,  10.348341,  11.024568,  47.000000
"6302","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_085000.wav",0.8868629,0.95172672,0.4717080,0.2532474,0.423312883,0.6725076,0.301612160,0.000500733,0.03565826,0.4008970,0.5630534,0.9363167,0.9393140,0.84725069,0.797517630,0.677758113,0.83811526,0.874267458,0.60896896,0.86821561,0, 8,"g","12/JSC5069__0_",   7.651433,   8.793980,   9.694533,   9.982150,  10.503497,  11.082744,  48.000000
"6303","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_090000.wav",0.8879605,0.95577961,0.4583220,0.3164863,0.622699387,0.6597195,0.314404106,0.000240942,0.03784111,0.4007404,0.5581279,0.9636168,0.8991198,0.65456433,0.562678099,0.523900095,0.64350803,0.736074766,0.74361594,0.84328871,0, 9,"g","12/JSC5069__0_",   6.483601,   6.981849,   7.314609,   7.318873,   7.637708,   8.144681,  49.000000
"6304","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_091000.wav",0.8876367,0.92621077,0.4693062,0.2830806,0.527607362,0.6625076,0.303429725,0.000180330,0.03626228,0.3994653,0.5579235,0.9655320,0.8927880,0.79500034,0.642420466,0.740601049,0.78010570,0.858172137,0.88741958,0.86146545,0, 9,"g","12/JSC5069__0_",   9.157523,   9.845441,  10.206125,  10.253943,  10.655231,  11.156020,  50.000000
"6305","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_092000.wav",0.8875510,0.93999369,0.4796269,0.2353029,0.496932515,0.6801649,0.298042576,0.000094500,0.03539404,0.4017449,0.5493503,0.9649928,0.9300536,0.87133282,0.834554605,0.930755243,0.88050699,0.822191464,0.86614841,0.90089312,0, 9,"g","12/JSC5069__0_",   9.098494,   9.845192,  10.190019,  10.244254,  10.650046,  11.177343,  51.000000
"6306","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_101000.wav",0.8884389,0.94856003,0.4721879,0.3301062,0.742331288,0.6744809,0.274216380,0.000365468,0.03827814,0.4019734,0.5527487,0.9557945,0.9285398,0.74452823,0.584251950,0.809057811,0.80403314,0.857449282,0.71246273,0.89823759,0,10,"g","12/JSC5069__0_",   7.405245,   9.526543,   9.833974,  10.112216,  10.595395,  11.116186,  52.000000
"6307","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_102000.wav",0.8870665,0.96582454,0.4875767,0.2271115,0.463190184,0.6798173,0.304267342,0.000093000,0.03569619,0.4034604,0.5501626,0.9660367,0.9341236,0.91265375,0.908774281,0.907042022,0.90957112,0.910241867,0.91416555,0.95395193,0,10,"g","12/JSC5069__0_",   9.102050,   9.845341,  10.188995,  10.237901,  10.650218,  11.170061,  53.000000
"6308","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_103000.wav",0.8866413,0.96560852,0.4818982,0.2250857,0.536809816,0.6742592,0.308290115,0.000131841,0.03616630,0.4048158,0.5479118,0.9343719,0.9134925,0.92041400,0.652360147,0.675713820,0.78554091,0.777739810,0.82898635,0.91474862,0,10,"g","12/JSC5069__0_",   7.696278,   9.668497,   9.956021,  10.151746,  10.597717,  11.109629,  54.000000
"6309","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_104000.wav",0.8878299,0.89983488,0.4853814,0.2199317,0.460122699,0.6774154,0.293949030,0.000091300,0.03587609,0.4035317,0.5536312,0.9143768,0.9335064,0.88727890,0.783758994,0.778113462,0.81393064,0.894833512,0.81619972,0.94003191,0,10,"g","12/JSC5069__0_",   8.016492,   9.740839,  10.050681,  10.201104,  10.615145,  11.148203,  55.000000
"6310","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_105000.wav",0.8869551,0.71201556,0.4834451,0.2256639,0.546012270,0.6786015,0.293979988,0.000150441,0.03639817,0.4048725,0.5533803,0.9333941,0.8964372,0.65951047,0.848479434,0.797892551,0.86037842,0.839427652,0.74580029,0.82946203,0,10,"g","12/JSC5069__0_",   7.823930,   9.544384,   9.884348,  10.110870,  10.570689,  11.097768,  56.000000
"6311","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_110000.wav",0.8871429,0.82123078,0.4861045,0.2274149,0.500000000,0.6771780,0.309713210,0.000106995,0.03701470,0.4071142,0.5519133,0.9274277,0.7864300,0.74944086,0.883707502,0.815993293,0.91311579,0.812963408,0.76538663,0.89673580,0,11,"g","12/JSC5069__0_",   8.783786,   9.823484,  10.144400,  10.223721,  10.625854,  11.148203,  57.000000
"6312","/home/david/Música/Bioacustica/2015/JSC5069/20151212/JSC5069__0__20151212_111000.wav",0.8877351,0.93444007,0.4806493,0.2386810,0.481595092,0.6754669,0.308132851,0.000286773,0.03781644,0.4065049,0.5550023,0.9345277,0.7279034,0.84987555,0.871054871,0.877894035,0.80964046,0.649110908,0.88113323,0.87898429,0,11,"g","12/JSC5069__0_",   7.598298,   9.489979,   9.858202,  10.107120,  10.578246,  11.156020,  58.000000
