"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS"
"13013","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_024000.wav",0.8895183,0.9257007,0.4385785,0.41456297,0.358895706,0.6729460,0.309147661,0.000141481,0.04259670,0.4037279,0.5555338,0.9697808,0.8946801,0.9115122,0.8609588,0.75140080,0.916700097,0.82761012,0.74202251,0.909513580,1, 2,"c","7/PCBP5071__0_",  5.689598,  6.135577,  6.556774,  6.532337,  6.954825,  7.538769, 14.000000
"13014","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_030000.wav",0.8894269,0.9076058,0.4428817,0.46067555,0.334355828,0.6691188,0.302265069,0.000257077,0.04197259,0.4009526,0.5466558,0.9669540,0.9034997,0.8918619,0.8567404,0.76592373,0.900876075,0.77642908,0.71607172,0.927253981,1, 3,"c","7/PCBP5071__0_",  5.689598,  6.135577,  6.556774,  6.532337,  6.954825,  7.538769, 15.000000
"13015","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_031000.wav",0.8907958,0.9617736,0.4367651,0.46542514,0.319018405,0.6723854,0.290988080,0.000287266,0.04314786,0.4023999,0.5550240,0.9138569,0.9679175,0.9172117,0.8182205,0.75166518,0.938568768,0.78393644,0.65702138,0.917661859,1, 3,"c","7/PCBP5071__0_",  5.630864,  6.126789,  6.569145,  6.532422,  6.970611,  7.618733, 16.000000
"13016","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_034000.wav",0.8903355,0.9430532,0.4387566,0.52829261,0.297546012,0.6713029,0.277251012,0.000510646,0.04352162,0.4011911,0.5509562,0.9441690,0.9188218,0.9215037,0.8464289,0.71959396,0.886085751,0.82789154,0.75677798,0.938250785,1, 3,"c","7/PCBP5071__0_",  5.115174,  6.061413,  6.547515,  6.528596,  7.002709,  7.815565, 17.000000
"13017","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_035000.wav",0.8889284,0.8881510,0.4408913,0.47030366,0.374233129,0.6696111,0.287506578,0.000140012,0.04250839,0.4022654,0.5533186,0.9596222,0.9062575,0.9052040,0.8994825,0.80123111,0.904747488,0.81271117,0.67565258,0.887937755,1, 3,"c","7/PCBP5071__0_",  5.689598,  6.135577,  6.556774,  6.532337,  6.954825,  7.538769, 18.000000
"13018","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_040000.wav",0.8889713,0.9078510,0.4384944,0.46010245,0.398773006,0.6687403,0.291939944,0.000295412,0.04275149,0.4025594,0.5569087,0.9538677,0.8856821,0.9322313,0.9325513,0.77763386,0.882419480,0.84284914,0.62955638,0.935400010,1, 4,"c","7/PCBP5071__0_",  5.673586,  6.133555,  6.560204,  6.532422,  6.955914,  7.551457, 19.000000
"13019","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_041000.wav",0.8890633,0.9506162,0.4382775,0.48304782,0.407975460,0.6702505,0.275684219,0.000202686,0.04354877,0.4028446,0.5518268,0.9635143,0.9100819,0.9086435,0.8978903,0.82269112,0.866892937,0.79985533,0.56365673,0.910150579,1, 4,"c","7/PCBP5071__0_",  5.632293,  6.125509,  6.559921,  6.531281,  6.957074,  7.578942, 20.000000
"13020","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_042000.wav",0.8888312,0.9544518,0.4408579,0.44584454,0.349693252,0.6691350,0.295255138,0.000225650,0.04208570,0.4024366,0.5537257,0.9633207,0.9172200,0.8926374,0.8619011,0.81496842,0.894647958,0.79153896,0.67761183,0.936853272,1, 4,"c","7/PCBP5071__0_",  5.689598,  6.135577,  6.556774,  6.532337,  6.954825,  7.538769, 21.000000
"13021","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_043000.wav",0.8892489,0.9663939,0.4473471,0.44516616,0.380368098,0.6656704,0.297646837,0.000095500,0.04216727,0.4026165,0.5567089,0.9583416,0.9350539,0.9197784,0.8671113,0.79556887,0.938459862,0.82685252,0.63977668,0.905153234,1, 4,"c","7/PCBP5071__0_",  5.689598,  6.136569,  6.559780,  6.532422,  6.955914,  7.540844, 22.000000
"13022","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_044000.wav",0.8895447,0.9588262,0.4428154,0.43358155,0.386503067,0.6664500,0.292862254,0.000144180,0.04087628,0.4009584,0.5531086,0.9440865,0.8893815,0.9281678,0.8372044,0.80607412,0.854744476,0.76455351,0.72687516,0.922889705,1, 4,"c","7/PCBP5071__0_",  5.673586,  6.130929,  6.560372,  6.532422,  6.958859,  7.551457, 23.000000
"13023","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_045000.wav",0.8886121,0.4969268,0.4237764,0.38410059,0.542944785,0.6604564,0.327018391,0.000205218,0.04059336,0.4017275,0.5629203,0.9146304,0.7438963,0.8742947,0.8758452,0.82507575,0.897079955,0.79550149,0.78080211,0.899797669,1, 4,"c","7/PCBP5071__0_",  4.433674,  5.766910,  6.299931,  6.411840,  6.955914,  7.818297, 24.000000
"13024","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_050000.wav",0.8894709,0.9642867,0.4404598,0.36454752,0.481595092,0.6678080,0.287891889,0.000271957,0.03892864,0.3994586,0.5580917,0.9011813,0.7358100,0.8878267,0.8568515,0.78900243,0.853801497,0.78058898,0.79203437,0.953760449,1, 5,"c","7/PCBP5071__0_",  5.692529,  6.153951,  6.571162,  6.545537,  6.967451,  7.548033, 25.000000
"13025","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_051000.wav",0.8891469,0.9425874,0.4480296,0.32029104,0.530674847,0.6684608,0.263718117,0.000336805,0.03784573,0.3979857,0.5558338,0.9300289,0.7070229,0.8687792,0.8715744,0.81692086,0.924500139,0.79952328,0.82698501,0.925114229,1, 5,"c","7/PCBP5071__0_",  5.692529,  6.153274,  6.569489,  6.543013,  6.963774,  7.548033, 26.000000
"13026","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_052000.wav",0.8882344,0.8900315,0.4438766,0.38427454,0.711656442,0.6557129,0.303809449,0.000334324,0.03953878,0.4002121,0.5566226,0.9437149,0.8157914,0.7231388,0.7870933,0.86636125,0.939976919,0.79997290,0.81901387,0.895652211,1, 5,"c","7/PCBP5071__0_",  5.354266,  6.105384,  6.581367,  6.541064,  7.010026,  7.815866, 27.000000
"13027","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_054000.wav",0.9083917,0.8647999,0.1724712,0.99112463,0.257668712,0.6660233,0.191535780,0.001363625,0.35715274,0.6091950,0.5433827,0.9006259,0.9028696,0.7102508,0.7265320,0.68559115,0.633458910,0.62542174,0.63947270,0.590800974,1, 5,"c","7/PCBP5071__0_",  5.275112,  5.909500,  6.411646,  6.361029,  6.879952,  7.706363, 28.000000
"13028","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_055000.wav",0.8923558,0.8360580,0.3276030,0.78070051,0.684049080,0.6048855,0.292677750,0.000455037,0.07773519,0.4187421,0.5511560,0.9442280,0.8458007,0.4973145,0.3728166,0.51884149,0.213675234,0.42255431,0.51235896,0.359766883,1, 5,"c","7/PCBP5071__0_",  4.822216,  5.975457,  6.924582,  6.799475,  7.755053,  9.541176, 29.000000
"13029","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_060000.wav",0.8872180,0.9350497,0.4251425,0.47015376,0.868098160,0.6524817,0.273904884,0.000416744,0.04000268,0.3948830,0.5534971,0.9324568,0.9172320,0.5554835,0.6180196,0.75682214,0.425073451,0.62720352,0.80046344,0.875518329,1, 6,"c","7/PCBP5071__0_",  4.453081,  4.964657,  5.581588,  5.404748,  6.071519,  7.293653, 30.000000
"13030","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_061000.wav",0.8864064,0.9607288,0.4236140,0.53131624,0.904907975,0.6399269,0.266023085,0.000202922,0.04003900,0.3921562,0.5601212,0.9591689,0.8980419,0.5939910,0.6104459,0.82152369,0.531414893,0.51795452,0.63866444,0.867036692,1, 6,"c","7/PCBP5071__0_",  4.453765,  4.962251,  5.582182,  5.408811,  6.072077,  7.292821, 31.000000
"13031","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_062000.wav",0.8869782,0.9397560,0.4308024,0.44297414,0.987730061,0.6523730,0.255964588,0.000278030,0.03691002,0.3938242,0.5476678,0.9265178,0.8108007,0.5337234,0.4575702,0.80862820,0.741904412,0.58985317,0.67631378,0.866340079,1, 6,"c","7/PCBP5071__0_",  4.453081,  4.964657,  5.593660,  5.422871,  6.114853,  7.296257, 32.000000
"13032","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_063000.wav",0.8864998,0.9534236,0.4357196,0.51594308,0.868098160,0.6459143,0.243588030,0.000643685,0.03710745,0.3910475,0.5541199,0.9731348,0.9038175,0.5447386,0.4863367,0.81806009,0.626930775,0.86705437,0.87812322,0.954284060,1, 6,"c","7/PCBP5071__0_",  4.504133,  5.075832,  5.898629,  5.650280,  6.562416,  8.017406, 33.000000
"13033","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_065000.wav",0.9020291,0.8411214,0.2353387,0.95339025,0.312883436,0.6240831,0.212321262,0.001101555,0.17159767,0.4967420,0.5443504,0.9436146,0.8432427,0.5138302,0.4862391,0.37730964,0.169902607,0.26789903,0.27841599,0.185392992,1, 6,"c","7/PCBP5071__0_",  5.918515,  6.573874,  7.085002,  7.019400,  7.543145,  8.459923, 34.000000
"13034","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_070000.wav",0.8976101,0.8277615,0.2703342,0.92959967,0.407975460,0.6312114,0.239904673,0.000478418,0.14956273,0.4835023,0.5470979,0.9309819,0.9003926,0.5429581,0.5431935,0.53776119,0.330116451,0.40038214,0.39249239,0.276508008,1, 7,"c","7/PCBP5071__0_",  4.605384,  5.555037,  6.386821,  6.472551,  7.128874,  8.244078, 35.000000
"13035","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_071000.wav",0.9026248,0.8497630,0.1551606,0.99165458,0.248466258,0.6433924,0.185868277,0.000873015,0.36979920,0.6156251,0.5269686,0.9461525,0.7651644,0.7212881,0.7121297,0.74203935,0.684492632,0.65739279,0.66022287,0.625001338,1, 7,"c","7/PCBP5071__0_",  5.323187,  5.929162,  6.435144,  6.376109,  6.900731,  7.706363, 36.000000
"13036","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_072000.wav",0.9038619,0.8494171,0.1460178,0.99275517,0.239263804,0.6138466,0.202846052,0.001181482,0.40920907,0.6323963,0.5348154,0.9338322,0.7664143,0.7852494,0.8025406,0.83046799,0.751172643,0.70930782,0.73350895,0.704023136,1, 7,"c","7/PCBP5071__0_",  5.183123,  5.939114,  6.461854,  6.422888,  6.962346,  7.940878, 37.000000
"13037","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_073000.wav",0.9038623,0.8545377,0.1524954,0.99327542,0.220858896,0.6382105,0.172730883,0.001006154,0.39283209,0.6194976,0.5565215,0.9317589,0.8339850,0.8092916,0.7934742,0.78596858,0.679781187,0.71385966,0.69140167,0.745153470,1, 7,"c","7/PCBP5071__0_",  5.250879,  5.956394,  6.493202,  6.426119,  6.978365,  7.942705, 38.000000
"13038","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_074000.wav",0.9011033,0.8449033,0.1692661,0.98849695,0.230061350,0.6190365,0.190963225,0.000818825,0.35276888,0.6143286,0.5464411,0.9592493,0.9263328,0.7961129,0.7640866,0.73991830,0.719084764,0.68990079,0.72209637,0.712991608,1, 7,"c","7/PCBP5071__0_",  5.402129,  5.993634,  6.491062,  6.434306,  6.926785,  7.726313, 39.000000
"13039","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_075000.wav",0.9029222,0.8423628,0.1503209,0.99222844,0.230061350,0.6173426,0.174280575,0.000973025,0.37936351,0.6092875,0.5200102,0.9483575,0.8881568,0.7268087,0.6816723,0.66135120,0.626495008,0.60067207,0.65736083,0.624164488,1, 7,"c","7/PCBP5071__0_",  5.293895,  5.918074,  6.419544,  6.366314,  6.884788,  7.735968, 40.000000
"13040","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_080000.wav",0.9026374,0.8249388,0.1846851,0.98062979,0.248466258,0.6028105,0.208929526,0.000854987,0.29221534,0.5797471,0.5555959,0.9306322,0.8477963,0.5733759,0.5276648,0.42963198,0.451804594,0.42114900,0.45163730,0.404767301,1, 8,"c","7/PCBP5071__0_",  4.567268,  5.510856,  6.342630,  6.440457,  7.098284,  8.140615, 41.000000
"13041","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_081000.wav",0.8987964,0.8658761,0.2505253,0.96178440,0.291411043,0.6405035,0.225861480,0.000686479,0.21815960,0.5358104,0.5452217,0.9578355,0.8039851,0.7196312,0.7180726,0.67656797,0.723269350,0.70084263,0.69894474,0.679022155,1, 8,"c","7/PCBP5071__0_",  5.285366,  5.928310,  6.448080,  6.390245,  6.924059,  7.790895, 42.000000
"13042","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_082000.wav",0.8980924,0.7840137,0.2336090,0.91678041,0.371165644,0.5978173,0.238937541,0.250965622,0.18112266,0.4961396,0.5116735,0.6091851,0.5568972,0.5201238,0.5327967,0.48479885,0.369182735,0.36213316,0.32568645,0.228474269,1, 8,"c","7/PCBP5071__0_",  4.824918,  5.971423,  6.761887,  6.727875,  7.418987,  8.898620, 43.000000
"13043","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_084000.wav",0.9024647,0.8296236,0.1631406,0.98959484,0.251533742,0.6279291,0.183668692,0.001197262,0.37002153,0.6133458,0.5301813,0.9299987,0.8988428,0.7402476,0.7322361,0.68398018,0.741309152,0.64031400,0.73101759,0.718099816,1, 8,"c","7/PCBP5071__0_",  5.395030,  6.002538,  6.500589,  6.441433,  6.953137,  7.767414, 44.000000
"13044","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_085000.wav",0.9027851,0.8145384,0.1978595,0.97034609,0.288343558,0.6129471,0.210378474,0.001077015,0.23431223,0.5291323,0.5019236,0.9157981,0.8506096,0.2897720,0.4881467,0.51449354,0.143428885,0.19668400,0.25672149,0.152014079,1, 8,"c","7/PCBP5071__0_",  5.450031,  6.502036,  7.032082,  6.995318,  7.546052,  8.679388, 45.000000
"13045","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_090000.wav",0.9029394,0.8527689,0.1681632,0.98177194,0.285276074,0.5837753,0.215254740,0.001036977,0.29555688,0.5663467,0.4885404,0.8732889,0.9147134,0.5865087,0.5176412,0.42101482,0.299004621,0.36312898,0.36985925,0.246432846,1, 9,"c","7/PCBP5071__0_",  4.650439,  5.880527,  6.614804,  6.639257,  7.311568,  8.540883, 46.000000
"13046","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_091000.wav",0.9015437,0.8250113,0.1911577,0.97329018,0.266871166,0.6403696,0.214466512,0.000956265,0.26176623,0.5498829,0.4962181,0.9102934,0.9235552,0.5958475,0.5197151,0.45638480,0.218018276,0.23015351,0.25791382,0.178941689,1, 9,"c","7/PCBP5071__0_",  5.564416,  6.458850,  7.002744,  6.985743,  7.543873,  8.491122, 47.000000
"13047","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_092000.wav",0.8969926,0.8281297,0.2567786,0.91423160,0.361963190,0.6593309,0.249332564,0.000585523,0.15091632,0.4753872,0.5327397,0.9301074,0.8935144,0.6104592,0.5533537,0.48207610,0.140548185,0.25337527,0.32815393,0.184122282,1, 9,"c","7/PCBP5071__0_",  4.783961,  6.009245,  6.662729,  6.725865,  7.345410,  8.268153, 48.000000
"13048","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_093000.wav",0.8975462,0.8267268,0.2287455,0.94704689,0.276073620,0.6497667,0.201520028,0.000749164,0.17771924,0.4908006,0.5202183,0.9764779,0.9045505,0.4809461,0.4324795,0.40467845,0.026240669,0.14575687,0.22889810,0.107772561,1, 9,"c","7/PCBP5071__0_",  5.958912,  6.592230,  7.090567,  7.034112,  7.543873,  8.447729, 49.000000
"13049","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_094000.wav",0.9005299,0.8099621,0.2209101,0.96017014,0.269938650,0.6542910,0.177491425,0.000677050,0.19573618,0.4874955,0.5968055,0.9300349,0.9464026,0.5487828,0.4355290,0.38589904,0.078115965,0.20623259,0.29477853,0.126057088,1, 9,"c","7/PCBP5071__0_",  5.757005,  6.552990,  7.054131,  7.020032,  7.543873,  8.484921, 50.000000
"13050","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_095000.wav",0.8971135,0.8212687,0.3096484,0.85992694,0.450920245,0.6539838,0.221201546,0.000515813,0.10336502,0.4316903,0.5099771,0.9524226,0.7909058,0.5126476,0.5196803,0.31340015,0.180209063,0.30608121,0.43026260,0.306442305,1, 9,"c","7/PCBP5071__0_",  5.006604,  6.232601,  6.805483,  6.828475,  7.418920,  8.446697, 51.000000
"13051","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_100000.wav",0.8962434,0.8409283,0.2260552,0.95494861,0.266871166,0.6421022,0.212239675,0.000882060,0.20115242,0.5106842,0.5377269,0.9591345,0.9234130,0.5317836,0.4335300,0.38655398,0.046899211,0.17456575,0.24934770,0.114453952,1,10,"c","7/PCBP5071__0_",  5.949490,  6.585574,  7.086029,  7.028751,  7.542692,  8.447729, 52.000000
"13052","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_101000.wav",0.8971493,0.8252536,0.3008253,0.83475054,0.674846626,0.6436116,0.298383050,0.000326965,0.11680200,0.4559453,0.5444872,0.9515851,0.9277933,0.5381918,0.4863722,0.53263192,0.234482255,0.30932711,0.48229131,0.305793727,1,10,"c","7/PCBP5071__0_",  4.892988,  5.989713,  6.950235,  6.838816,  7.762931,  9.507188, 53.000000
"13053","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_103000.wav",0.8943274,0.8417900,0.2865880,0.88836003,0.447852761,0.6547295,0.246205494,0.003797465,0.13727987,0.4726597,0.5484676,0.9146118,0.8349041,0.4691038,0.3868852,0.44834020,0.089790942,0.16748143,0.09053880,0.128724833,1,10,"c","7/PCBP5071__0_",  5.265702,  6.416423,  6.962456,  6.949782,  7.509651,  8.706591, 54.000000
"13054","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_104000.wav",0.8932866,0.8134591,0.2205019,0.94085536,0.361963190,0.6175619,0.244832393,0.001786937,0.18053549,0.4909049,0.5174754,0.9532588,0.8802768,0.3482333,0.4441309,0.44628058,0.029513413,0.12154954,0.13632553,0.037427815,1,10,"c","7/PCBP5071__0_",  5.606071,  6.517618,  7.029367,  6.987850,  7.511261,  8.508656, 55.000000
"13055","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_105000.wav",0.8944173,0.8220744,0.2760309,0.87795247,0.469325153,0.6577674,0.266468480,0.001048499,0.13657297,0.4791697,0.5356193,0.9668239,0.8515429,0.5175654,0.5517573,0.56822668,0.058431631,0.22979532,0.31233617,0.146895577,1,10,"c","7/PCBP5071__0_",  4.707531,  5.708334,  6.479317,  6.553825,  7.192642,  8.147786, 56.000000
"13056","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_110000.wav",0.8939305,0.8200700,0.2444204,0.91515205,0.389570552,0.6590802,0.239263932,0.001000441,0.15533327,0.4863402,0.5239415,0.9570638,0.9451256,0.5454262,0.5128214,0.53982050,0.034736241,0.18696876,0.29935235,0.108221953,1,11,"c","7/PCBP5071__0_",  5.949490,  6.578836,  7.083443,  7.024764,  7.537608,  8.438322, 57.000000
"13057","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_111000.wav",0.8931243,0.8240120,0.3665242,0.74543113,0.941717791,0.5964708,0.281386685,0.000407349,0.08565574,0.4319133,0.5416373,0.9567467,0.9366494,0.7136499,0.6280310,0.57572924,0.252594607,0.18398234,0.59442223,0.534510985,1,11,"c","7/PCBP5071__0_",  4.991705,  5.940140,  6.770273,  6.536119,  7.355162,  9.454819, 58.000000
"13058","/home/david/Música/Bioacustica/2016/5071/20160407/PCBP5071__0__20160407_112000.wav",0.8880089,0.8003729,0.3470345,0.62925451,1.000000000,0.6403805,0.329762761,0.000790925,0.07330999,0.4308772,0.5392180,0.9101813,0.9094824,0.5786358,0.5995654,0.55424869,0.161273424,0.26647803,0.50970400,0.398125109,1,11,"c","7/PCBP5071__0_",  5.400762,  6.384995,  7.669604,  7.594160,  8.854258, 10.276082, 59.000000
