"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS","Hidalgo_cluster"
"18255","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_001000.wav",0.8994764,0.8106731,0.4968147,0.9925784,0.177914110,0.6639428,0.14655428,0.10637420,0.6666433,0.5351902,0.5617267,0.8551493,0.9116234,0.88269146,0.75614187,0.6395971,0.7775186,0.76699724,0.74902463,0.825556122,0, 0,"b","0214/BRA2S3786",  7.090617,  7.761356,  8.286639,  8.266872,  8.777814,  9.523351,  1.000000,"1"
"18256","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_002000.wav",0.8996721,0.8488821,0.6659163,0.9931953,0.174846626,0.6690050,0.14473942,0.10580599,0.6687673,0.5435584,0.5447302,0.8739769,0.9352688,0.90039441,0.75436569,0.6520839,0.7747468,0.79165062,0.80345182,0.866282000,0, 0,"b","0214/BRA2S3786",  7.084357,  7.760860,  8.283604,  8.265889,  8.775561,  9.523351,  2.000000,"1"
"18257","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_003000.wav",0.8976017,0.6399968,0.6137457,0.9957768,0.162576687,0.6420401,0.15736394,0.18669814,0.6612139,0.5642523,0.5937342,0.8687982,0.9235492,0.91280539,0.80535801,0.6725194,0.7645747,0.81704369,0.76511354,0.453494921,0, 0,"b","0214/BRA2S3786",  4.834512,  5.376042,  6.216829,  5.873082,  6.634166,  8.819345,  3.000000,"2"
"18258","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_004000.wav",0.8962705,0.7275368,0.5209513,0.9954035,0.171779141,0.6457386,0.11128244,0.19521230,0.6457993,0.5555437,0.7142688,0.8407820,0.9572763,0.88984404,0.75173613,0.6842138,0.7737642,0.79032386,0.74491390,0.610330008,0, 0,"b","0214/BRA2S3786",  4.873435,  5.551602,  6.783859,  6.348851,  8.099063,  9.188526,  4.000000,"2"
"18259","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_005000.wav",0.8957112,0.8141707,0.5694355,0.9954473,0.187116564,0.6534068,0.11332059,0.07597360,0.6464266,0.5397865,0.6900663,0.8898029,0.9252764,0.81883648,0.71524137,0.6158040,0.7530355,0.80937075,0.73381257,0.888088120,0, 0,"b","0214/BRA2S3786",  6.954765,  7.741490,  8.255104,  8.266872,  8.777814,  9.532123,  5.000000,"1"
"18260","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_010000.wav",0.8962973,0.8114196,0.5448791,0.9934766,0.190184049,0.6650103,0.11602596,0.06030674,0.6546933,0.5574597,0.5063528,0.8425276,0.9174952,0.81691911,0.73579202,0.7484661,0.7683995,0.80199692,0.73267171,0.932903624,0, 1,"b","0214/BRA2S3786",  6.986886,  7.743353,  8.256319,  8.259573,  8.773647,  9.523351,  6.000000,"1"
"18261","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_011000.wav",0.8970077,0.8039457,0.4979062,0.9953721,0.196319018,0.6560847,0.11784207,0.05640932,0.6699391,0.5240882,0.5509468,0.7702672,0.5670028,0.68794900,0.72184675,0.6670776,0.7673389,0.84843444,0.76095064,0.900493301,0, 1,"b","0214/BRA2S3786",  5.590733,  7.858171,  8.304377,  8.476466,  9.087107,  9.908941,  7.000000,"3"
"18262","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_012000.wav",0.8986770,0.8099563,0.5140730,0.9935352,0.190184049,0.6665294,0.11918938,0.10406025,0.6683356,0.5263624,0.4828944,0.8293061,0.8960231,0.83493642,0.74102667,0.6585103,0.7429178,0.78473809,0.75296668,0.900130184,0, 1,"b","0214/BRA2S3786",  7.095401,  7.763861,  8.285765,  8.268419,  8.777814,  9.523351,  8.000000,"1"
"18263","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_013000.wav",0.8969832,0.8399568,0.5861167,0.9939608,0.187116564,0.6626764,0.15913450,0.08771177,0.6629420,0.5455099,0.7241510,0.8730397,0.9121063,0.88943601,0.80755030,0.7239473,0.7809052,0.84008143,0.73238260,0.914507751,0, 1,"b","0214/BRA2S3786",  6.970158,  7.743873,  8.268512,  8.269760,  8.804066,  9.538708,  9.000000,"1"
"18264","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_014000.wav",0.8947681,0.8047082,0.5497747,0.9938543,0.187116564,0.6608110,0.13174190,0.25921672,0.6643682,0.5476534,0.5136783,0.8769773,0.8903859,0.86421804,0.75523588,0.7080314,0.7313028,0.81541386,0.69106362,0.794014928,0, 1,"b","0214/BRA2S3786",  5.333498,  7.173958,  7.823806,  8.112924,  8.718133,  9.465020, 10.000000,"1"
"18265","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_015000.wav",0.8974285,0.8239450,0.5375985,0.9950681,0.177914110,0.6555884,0.12651873,0.03975416,0.7282160,0.5246525,0.5007082,0.8783136,0.9514582,0.86576955,0.75687194,0.5786562,0.7121114,0.71114127,0.74928011,0.882787382,0, 1,"b","0214/BRA2S3786",  6.920954,  7.737123,  8.231771,  8.256899,  8.770803,  9.511296, 11.000000,"1"
"18266","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_022000.wav",0.8964658,0.8397263,0.5289168,0.9938814,0.174846626,0.6636417,0.14091747,0.02612022,0.6972436,0.5369124,0.5547364,0.8960523,0.9554822,0.88015774,0.76389813,0.5931326,0.7568527,0.77619509,0.79815324,0.862237864,0, 2,"b","0214/BRA2S3786",  7.090617,  7.761356,  8.286639,  8.266872,  8.777814,  9.523351, 12.000000,"1"
"18267","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_023000.wav",0.8986663,0.8104416,0.5167930,0.9963439,0.177914110,0.6690753,0.11972957,0.05391194,0.7121386,0.5032395,0.5914161,0.9286087,0.9269222,0.86943776,0.74438438,0.6560215,0.7875238,0.80569482,0.75874710,0.834062609,0, 2,"b","0214/BRA2S3786",  7.090617,  7.761356,  8.286639,  8.266872,  8.777814,  9.523351, 13.000000,"1"
"18268","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_025000.wav",0.8987191,0.8255052,0.5117457,0.9941916,0.193251534,0.6763739,0.14349869,0.03704151,0.6919900,0.5091530,0.6368442,0.8952765,0.8962889,0.85144902,0.76281749,0.7358874,0.7812376,0.70284888,0.85516127,0.880220428,0, 2,"b","0214/BRA2S3786",  7.079763,  7.760860,  8.283248,  8.266872,  8.775561,  9.515336, 14.000000,"1"
"18269","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_030000.wav",0.8978204,0.8589851,0.5176258,0.9937993,0.171779141,0.6769798,0.15299013,0.04127375,0.7228270,0.5181012,0.5938911,0.9286147,0.9107836,0.89427940,0.82572725,0.8034293,0.7322149,0.75117813,0.86265802,0.908638967,0, 3,"b","0214/BRA2S3786",  7.084357,  7.760860,  8.284933,  8.265889,  8.777814,  9.523351, 15.000000,"1"
"18270","/media/microp/DavidDD/bioacustica/2016/3786/20160214/BRA2S3786_20160214_031000.wav",0.8966415,0.8473781,0.5366911,0.9940947,0.180981595,0.6570450,0.14178855,0.23544253,0.6816041,0.5396747,0.5694577,0.8537123,0.8845453,0.85433667,0.75700329,0.7949783,0.7191148,0.71497226,0.88196674,0.854380766,0, 3,"b","0214/BRA2S3786",  5.285029,  7.301049,  7.867342,  8.189890,  8.778043,  9.532123, 16.000000,"1"
