"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS"
"14319","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_023000.wav",0.8928027,0.9577771,0.3804284,0.9525020,0.125766871,0.6735610,0.185614512,0.000228209,0.2218477,0.6890963,0.7265786,0.9478657,0.9537156,0.83188513,0.85045882,0.7104339,0.83356404,0.82726828,0.93208511,0.93351704,1, 2,"b","4/GUAM5072__0_",   7.013209,   7.699853,   8.258754,   8.195561,   8.731816,   9.775229,  11.000000
"14320","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_024000.wav",0.8927010,0.9625310,0.4087651,0.9601942,0.125766871,0.6657594,0.178867259,0.000216639,0.2257313,0.6831094,0.6590695,0.9606766,0.9802723,0.87467934,0.74663426,0.7029129,0.85395765,0.81006172,0.92500613,0.93643510,1, 2,"b","4/GUAM5072__0_",   6.818937,   7.703043,   8.421628,   8.381003,   9.114748,  10.068153,  12.000000
"14321","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_025000.wav",0.8928073,0.9643816,0.3785619,0.9664312,0.122699387,0.6678141,0.145984508,0.000275977,0.2284137,0.6853596,0.6103651,0.9403063,0.9602862,0.84379101,0.76888042,0.7356937,0.85227733,0.81816921,0.93030450,0.96652126,1, 2,"b","4/GUAM5072__0_",   6.625046,   7.681963,   8.413598,   8.398215,   9.152316,  10.122861,  13.000000
"14322","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_030000.wav",0.8932557,0.9216133,0.3921726,0.9512486,0.147239264,0.6690449,0.212425919,0.000187685,0.2244049,0.6931912,0.6365769,0.9524865,0.9559187,0.87392913,0.78999252,0.7364610,0.86271055,0.79145521,0.92331565,0.93524866,1, 3,"b","4/GUAM5072__0_",   6.859246,   7.717198,   8.421274,   8.378810,   9.099309,  10.058868,  14.000000
"14323","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_031000.wav",0.8931241,0.9602961,0.3895190,0.9377019,0.171779141,0.6745490,0.228106084,0.000236749,0.2198430,0.7005281,0.6221421,0.9806311,0.9697501,0.88493199,0.76706820,0.7510923,0.83748464,0.83924265,0.93293578,0.93335352,1, 3,"b","4/GUAM5072__0_",   6.959596,   7.742214,   8.445911,   8.405807,   9.116558,  10.058868,  15.000000
"14324","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_032000.wav",0.8926151,0.7152696,0.3803307,0.9042203,0.202453988,0.6757379,0.319231616,0.001615143,0.2175474,0.7128530,0.6611198,0.9389993,0.9317971,0.92726168,0.83277221,0.7893067,0.83060309,0.80525489,0.91288738,0.92432026,1, 3,"b","4/GUAM5072__0_",   6.787133,   7.565871,   8.039221,   8.001937,   8.503822,   9.342731,  16.000000
"14325","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_033000.wav",0.8923659,0.6594546,0.3896906,0.8790809,0.276073620,0.6684266,0.322882377,0.000445719,0.2151707,0.7154658,0.6007820,0.9352104,0.9428667,0.94093589,0.71252478,0.7622011,0.86185454,0.80922017,0.90629431,0.94537072,1, 3,"b","4/GUAM5072__0_",   6.608765,   7.513270,   8.017869,   8.001522,   8.517855,   9.453347,  17.000000
"14326","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_034000.wav",0.8903956,0.9514197,0.3937858,0.9146724,0.239263804,0.6678519,0.157906927,0.000394989,0.2168250,0.7157231,0.6604159,0.9162116,0.9543668,0.91004594,0.66387102,0.8369679,0.76915845,0.82397684,0.92844267,0.95782325,1, 3,"b","4/GUAM5072__0_",   7.168221,   8.428024,   9.068651,   9.147711,   9.798874,  10.695426,  18.000000
"14327","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_040000.wav",0.8910828,0.9655628,0.4010648,0.8207659,0.309815951,0.6785065,0.481356099,0.000241359,0.2157239,0.7385388,0.5893272,0.9495678,0.9295670,0.94332818,0.85873182,0.8847897,0.80191195,0.84983767,0.93346753,0.94170389,1, 4,"b","4/GUAM5072__0_",   5.732914,   6.243346,   6.628549,   6.588372,   6.990044,   7.611224,  19.000000
"14328","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_041000.wav",0.8897838,0.9303472,0.4024691,0.8011037,0.315950920,0.6792133,0.477952885,0.000448123,0.2125112,0.7356247,0.5972392,0.9598516,0.9804480,0.93534410,0.87204234,0.9430759,0.79933507,0.85818504,0.93644085,0.96176072,1, 4,"b","4/GUAM5072__0_",   5.732914,   6.243346,   6.627721,   6.588372,   6.989160,   7.611224,  20.000000
"14329","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_042000.wav",0.8894570,0.9050109,0.3927035,0.7559067,0.309815951,0.6806903,0.515082790,0.000724294,0.2096181,0.7367439,0.5780827,0.9420427,0.9536369,0.92425546,0.85808597,0.8753168,0.81509711,0.83838317,0.90687401,0.96673559,1, 4,"b","4/GUAM5072__0_",   5.732914,   6.243346,   6.626353,   6.586286,   6.986504,   7.605020,  21.000000
"14330","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_043000.wav",0.8891349,0.9128132,0.3914516,0.7781654,0.334355828,0.6801449,0.505547023,0.000153631,0.2112761,0.7371627,0.5857668,0.9604075,0.9556501,0.91673565,0.86784623,0.9038900,0.82796759,0.84251357,0.91049128,0.97984638,1, 4,"b","4/GUAM5072__0_",   5.732914,   6.243346,   6.626353,   6.586286,   6.986504,   7.605020,  22.000000
"14331","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_044000.wav",0.8883455,0.8792918,0.3966243,0.7305006,0.340490798,0.6811468,0.525661526,0.000154500,0.2091975,0.7398487,0.5778552,0.9443577,0.9428724,0.93892883,0.84364254,0.9325280,0.84229826,0.78659198,0.94642023,0.93528941,1, 4,"b","4/GUAM5072__0_",   5.736890,   6.246624,   6.653523,   6.596248,   7.006456,   7.674793,  23.000000
"14332","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_050000.wav",0.8890549,0.9261553,0.3951265,0.6947775,0.331288344,0.6829415,0.525299352,0.000624450,0.2083984,0.7407642,0.5652074,0.9121644,0.9317738,0.89586150,0.82997336,0.8925931,0.80601859,0.80166565,0.93896397,0.95752129,1, 5,"b","4/GUAM5072__0_",   5.732914,   6.243346,   6.626353,   6.586286,   6.986504,   7.605020,  24.000000
"14333","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_051000.wav",0.8896228,0.8565866,0.3941577,0.6595735,0.380368098,0.6787396,0.525731854,0.000137140,0.2082931,0.7441548,0.5675020,0.9185640,0.9069025,0.96338740,0.84989190,0.9320941,0.82238815,0.83888574,0.93343287,0.96955195,1, 5,"b","4/GUAM5072__0_",   5.756228,   6.306645,   6.813611,   6.658744,   7.114925,   8.090664,  25.000000
"14334","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_052000.wav",0.8897785,0.9468669,0.3971507,0.6502242,0.426380368,0.6821613,0.519313226,0.000185292,0.2073835,0.7439985,0.5724422,0.8525825,0.9315692,0.94737884,0.86446855,0.9297373,0.86504195,0.83359322,0.92829114,0.95074971,1, 5,"b","4/GUAM5072__0_",   5.732914,   6.245493,   6.628388,   6.588372,   6.990044,   7.611224,  26.000000
"14335","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_053000.wav",0.8888413,0.7429501,0.3961425,0.5921639,0.481595092,0.6801966,0.516626806,0.000589481,0.2059882,0.7421920,0.5619070,0.8941558,0.8428975,0.94339737,0.90553887,0.9611851,0.86930069,0.84862386,0.92363298,0.94868969,1, 5,"b","4/GUAM5072__0_",   5.764101,   6.317109,   6.852207,   6.711578,   7.222606,   8.212088,  27.000000
"14336","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_055000.wav",0.8870491,0.9207952,0.3899720,0.4948402,0.546012270,0.6711811,0.226519304,0.000475443,0.2036741,0.7385712,0.5675370,0.9406445,0.3761292,0.84480381,0.90181464,0.9277141,0.83005387,0.91288748,0.92386205,0.93253527,1, 5,"b","4/GUAM5072__0_",   6.251748,   7.045465,   7.885622,   7.702925,   8.625418,  10.072749,  28.000000
"14337","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_060000.wav",0.8867102,0.9330307,0.4253959,0.5470100,0.239263804,0.6399546,0.512100613,0.000200484,0.2171127,0.7645539,0.5358205,0.9009920,0.8928936,0.83846001,0.87566034,0.9274659,0.90824656,0.77564889,0.93894681,0.95870018,1, 6,"b","4/GUAM5072__0_",   5.736890,   6.252300,   6.638704,   6.594447,   7.003698,   7.614944,  29.000000
"14338","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_061000.wav",0.8875584,0.9231086,0.4081681,0.5078127,0.300613497,0.6658289,0.535575307,0.000232704,0.2082176,0.7585974,0.5526829,0.9360119,0.7519663,0.82686603,0.89015434,0.8644964,0.78736226,0.91599645,0.92676781,0.92656913,1, 6,"b","4/GUAM5072__0_",   5.738009,   6.252300,   6.652198,   6.595876,   7.014919,   7.652799,  30.000000
"14339","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_062000.wav",0.8871631,0.9161634,0.3920527,0.4925543,0.095092025,0.6678266,0.258421835,0.000583719,0.1995327,0.7430997,0.5847440,0.8486496,0.8917560,0.80329841,0.79571565,0.7645610,0.46356102,0.78879928,0.74585155,0.88343715,1, 6,"b","4/GUAM5072__0_",   6.278729,   6.930197,   7.305801,   7.291484,   7.682018,   8.265924,  31.000000
"14340","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_063000.wav",0.8696221,0.8314097,0.3400234,0.5097377,0.757668712,0.4942448,0.279001127,0.009248704,0.2048396,0.7305987,0.5592801,0.7921225,0.2925407,0.47972337,0.62738965,0.6221981,0.56053017,0.65732977,0.63136031,0.71120033,1, 6,"b","4/GUAM5072__0_",   6.504719,   7.004678,   7.367647,   7.339955,   7.702557,   8.268888,  32.000000
"14341","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_064000.wav",0.8870189,0.9463356,0.3989864,0.5255723,0.542944785,0.6667413,0.484749952,0.000198715,0.2009222,0.7493838,0.5690932,0.9282274,0.8987874,0.64693795,0.72935772,0.7946828,0.79821758,0.90061198,0.93361772,0.88908973,1, 6,"b","4/GUAM5072__0_",   5.732914,   6.246329,   6.632382,   6.589281,   6.992470,   7.611224,  33.000000
"14342","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_065000.wav",0.8871668,0.9485176,0.3959852,0.4758975,0.269938650,0.6757066,0.445686865,0.000253923,0.2006940,0.7494011,0.5731592,0.9292799,0.8848784,0.80578118,0.83450085,0.6547953,0.60968799,0.93240263,0.93349064,0.96368241,1, 6,"b","4/GUAM5072__0_",   5.736890,   6.256176,   6.659324,   6.597296,   7.030680,   7.671263,  34.000000
"14343","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_070000.wav",0.8869797,0.8619795,0.3964502,0.4587642,0.306748466,0.6727572,0.403714110,0.000294670,0.2000738,0.7487499,0.5926709,0.9454058,0.9034630,0.82756639,0.88140841,0.8279083,0.27098517,0.84476776,0.88474839,0.86581720,1, 7,"b","4/GUAM5072__0_",   5.756228,   6.331685,   6.957707,   6.811198,   7.362095,   8.613096,  35.000000
"14344","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_071000.wav",0.8872632,0.9465576,0.3930498,0.4073000,0.552147239,0.6701015,0.329480590,0.000311895,0.1958018,0.7395201,0.5812168,0.9385530,0.6079809,0.68038470,0.86419665,0.8221793,0.51533012,0.86396874,0.89802585,0.94921252,1, 7,"b","4/GUAM5072__0_",   5.745798,   6.308839,   6.813090,   6.679258,   7.181099,   8.205194,  36.000000
"14345","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_073000.wav",0.8870465,0.9457423,0.3949154,0.4003271,0.098159509,0.6789723,0.254639894,0.000814309,0.1979845,0.7390318,0.6028735,0.9000701,0.8565262,0.88616950,0.78291297,0.7774835,0.84559900,0.91281597,0.93845453,0.94471257,1, 7,"b","4/GUAM5072__0_",   6.436095,   6.980188,   7.454127,   7.356254,   7.781176,   8.856602,  37.000000
"14346","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_075000.wav",0.8872863,0.9492883,0.3839609,0.4592678,0.000000000,0.6826275,0.140832768,0.004414775,0.1995274,0.7292539,0.5716371,0.8708002,0.7921587,0.66400239,0.80148796,0.7424690,0.79906450,0.85885564,0.88557762,0.92632689,1, 7,"b","4/GUAM5072__0_",   6.464774,   6.980635,   7.349789,   7.328565,   7.693457,   8.243965,  38.000000
"14347","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_080000.wav",0.8868314,0.9455597,0.4048837,0.4212501,0.285276074,0.6825767,0.461945866,0.000172062,0.2014388,0.7514229,0.5725727,0.9108845,0.8907474,0.88715292,0.86707901,0.8967290,0.83437764,0.91426259,0.93487545,0.93036143,1, 8,"b","4/GUAM5072__0_",   5.736890,   6.246329,   6.633663,   6.591193,   6.992470,   7.614944,  39.000000
"14348","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_081000.wav",0.8869864,0.9493108,0.3869740,0.4739074,0.061349693,0.6820840,0.304256746,0.001163891,0.2028650,0.7383107,0.5633499,0.8767163,0.8473540,0.76040307,0.78565455,0.7551474,0.76170196,0.77034854,0.90913345,0.95302202,1, 8,"b","4/GUAM5072__0_",   5.968532,   6.589660,   7.049873,   7.072414,   7.513432,   8.115021,  40.000000
"14349","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_083000.wav",0.8866214,0.9302896,0.3591835,0.5327527,0.000000000,0.6744409,0.087663185,0.007861591,0.2033221,0.7206145,0.5675712,0.8055163,0.8095590,0.77553674,0.73671454,0.7542029,0.74821149,0.77441350,0.78999751,0.83496901,1, 8,"b","4/GUAM5072__0_",   6.513418,   7.009067,   7.365277,   7.339955,   7.694506,   8.246209,  41.000000
"14350","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_084000.wav",0.8904548,0.8721535,0.3290333,0.5264128,0.000000000,0.6877769,0.037807526,0.027931028,0.2096329,0.6929507,0.5665626,0.7428551,0.7350814,0.67538446,0.66965934,0.6353284,0.63495978,0.62114743,0.56331112,0.61927976,1, 8,"b","4/GUAM5072__0_",   6.301994,   6.847634,   7.273277,   7.255097,   7.668794,   8.299198,  42.000000
"14351","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_090000.wav",0.8866719,0.9122671,0.3334207,0.5558945,0.000000000,0.6731564,0.090083174,0.004898823,0.2064408,0.6873552,0.5705122,0.8436372,0.7924118,0.70282430,0.70764487,0.6193725,0.60196544,0.54500415,0.22858908,0.80965292,1, 9,"b","4/GUAM5072__0_",   6.301923,   6.895559,   7.486638,   7.365764,   7.859547,   9.204036,  43.000000
"14352","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_091000.wav",0.8865244,0.9085761,0.3324477,0.5525358,0.000000000,0.6785980,0.099914046,0.008097403,0.2071631,0.6760586,0.5676664,0.7606486,0.7561023,0.68286179,0.74058955,0.7009714,0.69861841,0.66713978,0.66744039,0.82760267,1, 9,"b","4/GUAM5072__0_",   6.486357,   7.006699,   7.362675,   7.343504,   7.693457,   8.248904,  44.000000
"14353","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_092000.wav",0.8870659,0.9122101,0.3438858,0.5463582,0.000000000,0.6771578,0.116546624,0.002873574,0.2054453,0.6888723,0.5661739,0.8849138,0.8739953,0.80493806,0.74920295,0.6517646,0.62444346,0.78271861,0.81695513,0.88130270,1, 9,"b","4/GUAM5072__0_",   6.512402,   7.004678,   7.365139,   7.339955,   7.694092,   8.265924,  45.000000
"14354","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_094000.wav",0.8919657,0.8906243,0.3374175,0.6193610,0.000000000,0.6901317,0.187665893,0.002625979,0.2173522,0.7022143,0.5678795,0.8238592,0.8136775,0.77432855,0.75953964,0.7098395,0.74836486,0.77529405,0.67013943,0.72501836,1, 9,"b","4/GUAM5072__0_",   6.238645,   6.829576,   7.207571,   7.193709,   7.582052,   8.157162,  46.000000
"14355","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_095000.wav",0.8914096,0.9016222,0.3565207,0.5186106,0.000000000,0.6891801,0.183449539,0.002326118,0.2103395,0.7155830,0.5648932,0.9032287,0.8837654,0.82797411,0.81706248,0.8201837,0.82925619,0.83758899,0.73719848,0.75928467,1, 9,"b","4/GUAM5072__0_",   6.103352,   6.799227,   7.241161,   7.211638,   7.621551,   8.442103,  47.000000
"14356","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_100000.wav",0.8890937,0.8844905,0.3652189,0.5085745,0.000000000,0.6805427,0.141132928,0.003194051,0.2047353,0.7296576,0.5674403,0.8676566,0.8506687,0.71571039,0.59561891,0.6647553,0.71756883,0.76086601,0.75468894,0.80025280,1,10,"b","4/GUAM5072__0_",   6.463610,   6.975595,   7.417803,   7.352682,   7.780638,   8.515892,  48.000000
"14357","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_101000.wav",0.8920770,0.8855018,0.3154663,0.6029148,0.000000000,0.6865055,0.065959439,0.007792176,0.2197928,0.6845404,0.5684340,0.7141353,0.6392520,0.56554594,0.49630434,0.4701046,0.46156802,0.61526816,0.60281464,0.65359456,1,10,"b","4/GUAM5072__0_",   6.504719,   7.002389,   7.376831,   7.339004,   7.702557,   8.286990,  49.000000
"14358","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_103000.wav",0.8905870,0.8771302,0.3370547,0.5741709,0.055214724,0.6835899,0.308988907,0.001088938,0.2169837,0.6994147,0.5578243,0.8845006,0.8745437,0.78311200,0.71287419,0.6571114,0.77670922,0.81724042,0.66173412,0.71578688,1,10,"b","4/GUAM5072__0_",   6.279008,   6.930593,   7.360039,   7.323491,   7.694092,   8.584353,  50.000000
"14359","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_104000.wav",0.8905148,0.8919414,0.3211864,0.5220192,0.000000000,0.6879885,0.040443585,0.044815892,0.2088427,0.6871922,0.5690130,0.7228975,0.7631599,0.74908701,0.69218057,0.6626901,0.69280378,0.69598008,0.66468069,0.67908455,1,10,"b","4/GUAM5072__0_",   6.305046,   6.859969,   7.267334,   7.253663,   7.651137,   8.261324,  51.000000
"14360","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_105000.wav",0.8924401,0.7816863,0.3389224,0.5591403,0.000000000,0.6815261,0.192282597,0.002962995,0.2228909,0.7154930,0.5625722,0.8767751,0.8578371,0.83004368,0.80037825,0.7488785,0.64025182,0.79984149,0.62144188,0.59733936,1,10,"b","4/GUAM5072__0_",   6.188451,   6.810217,   7.233238,   7.199848,   7.606910,   8.341639,  52.000000
"14361","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_110000.wav",0.8904750,0.8873724,0.3255244,0.5620805,0.000000000,0.6874808,0.129129339,0.005358290,0.2142098,0.6825730,0.5637485,0.7768620,0.7747412,0.66526939,0.62488621,0.6489911,0.58847028,0.67119086,0.69435562,0.72917631,1,11,"b","4/GUAM5072__0_",   6.513418,   7.009067,   7.365277,   7.339955,   7.694506,   8.246209,  53.000000
"14362","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_111000.wav",0.8897177,0.8678345,0.3561522,0.5571556,0.000000000,0.6790954,0.239281298,0.000953122,0.2083779,0.7169561,0.5629978,0.8380472,0.7689455,0.71932079,0.68066648,0.6563796,0.74957640,0.83238804,0.82286006,0.76983488,1,11,"b","4/GUAM5072__0_",   6.495360,   7.002389,   7.359461,   7.337485,   7.692719,   8.248904,  54.000000
"14363","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_112000.wav",0.8877383,0.9399740,0.3654987,0.5601005,0.039877301,0.6669382,0.254442783,0.002053093,0.2031243,0.7249765,0.5620001,0.8580556,0.8017808,0.79481010,0.55511044,0.4396511,0.68498672,0.84550245,0.86758090,0.90740401,1,11,"b","4/GUAM5072__0_",   6.456154,   6.975920,   7.371722,   7.328565,   7.698669,   8.338725,  55.000000
"14364","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_115000.wav",0.8911743,0.8634017,0.3063021,0.5785287,0.000000000,0.6894045,0.071832915,0.018557033,0.2181848,0.6622403,0.5707731,0.7294337,0.7361519,0.70993786,0.68175023,0.6822112,0.69084652,0.72600142,0.63780763,0.67852288,1,11,"b","4/GUAM5072__0_",   6.305046,   6.861810,   7.270168,   7.255668,   7.659293,   8.269999,  56.000000
"14365","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_120000.wav",0.8897129,0.8693942,0.3443597,0.5605396,0.000000000,0.6822951,0.223757972,0.003502510,0.2108523,0.7053895,0.5588849,0.7666328,0.7041073,0.64069597,0.57390276,0.4992681,0.70445045,0.65362977,0.68092465,0.79483639,1,12,"b","4/GUAM5072__0_",   6.513167,   7.009927,   7.370496,   7.347967,   7.701866,   8.246209,  57.000000
"14366","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_121000.wav",0.8864380,0.9300905,0.3434554,0.5900530,0.000000000,0.6769809,0.019621723,0.056447541,0.2017657,0.6866375,0.5930690,0.8364021,0.8557882,0.86673522,0.81869280,0.6157466,0.73105798,0.81918499,0.84703374,0.80748844,1,12,"b","4/GUAM5072__0_",   6.483158,   6.994846,   7.415382,   7.353308,   7.745318,   8.513356,  58.000000
"14367","/home/david/Música/Bioacustica/2016/5072/20160214/GUAM5072__0__20160214_122000.wav",0.8878873,0.9401428,0.3705113,0.5430302,0.000000000,0.6830474,0.090488555,0.003977747,0.2045200,0.7236972,0.5718131,0.8228494,0.7714130,0.80690182,0.80000805,0.8209018,0.80951699,0.83979753,0.90477617,0.90446244,1,12,"b","4/GUAM5072__0_",   6.513167,   7.009927,   7.376276,   7.347967,   7.708845,   8.272403,  59.000000
