"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS","Hidalgo_cluster"
"15487","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_040000.wav",0.8927774,0.9241889,0.4072706,0.9742077,0.085889571,0.6390557,0.116861225,0.001534498,0.2359419,0.6319169,0.5273246,0.77790709,0.729092977,0.78531350,0.63695539,0.702751843,0.74318935,0.792285398,0.813458469,0.87861622,1, 4,"c","7/TNAP5072__0_",  4.477351,  5.281486,  5.941069,  5.825796,  6.332717,  8.016432, 21.000000,"3"
"15488","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_041000.wav",0.8937779,0.9116720,0.3823834,0.9674476,0.095092025,0.6456140,0.120995112,0.002811322,0.2360158,0.6373149,0.5339024,0.70353602,0.772490147,0.87347350,0.63537377,0.725196690,0.74426018,0.750312751,0.719526866,0.87164524,1, 4,"c","7/TNAP5072__0_",  4.474203,  5.279159,  5.953297,  5.847160,  6.332717,  8.228178, 22.000000,"3"
"15489","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_043000.wav",0.8917858,0.9356670,0.3779125,0.9533519,0.098159509,0.6549524,0.202368508,0.001649223,0.2312378,0.6609073,0.4874467,0.80840896,0.742862954,0.81281630,0.65957222,0.756588279,0.82606470,0.775308250,0.746254193,0.85620697,1, 4,"c","7/TNAP5072__0_",  4.456206,  5.265798,  5.737334,  5.785035,  6.215293,  6.882231, 23.000000,"3"
"15490","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_044000.wav",0.8919110,0.9671678,0.4004106,0.9519032,0.098159509,0.6533158,0.209097529,0.001671088,0.2281733,0.6664452,0.5134954,0.84127331,0.832217940,0.80474983,0.68165671,0.744089732,0.84946879,0.785546099,0.834775397,0.88916480,1, 4,"c","7/TNAP5072__0_",  4.464025,  5.264969,  5.728504,  5.775212,  6.208725,  6.866281, 24.000000,"3"
"15491","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_045000.wav",0.8931413,0.9552521,0.3521595,0.9284593,0.248466258,0.6605864,0.219254193,0.000802610,0.2261981,0.6554175,0.5065353,0.78863833,0.518871481,0.73754597,0.70513231,0.728839077,0.82449481,0.840305831,0.890328082,0.88547098,1, 4,"c","7/TNAP5072__0_",  4.892753,  5.501184,  6.001750,  5.955665,  6.418323,  7.289979, 25.000000,"3"
"15492","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_050000.wav",0.8927193,0.9147865,0.3477627,0.9229192,0.266871166,0.6394791,0.207933554,0.000789741,0.2229416,0.6637038,0.5460016,0.80997210,0.585950573,0.60207420,0.65169022,0.722545794,0.79189700,0.728892120,0.826978286,0.87022133,1, 5,"c","7/TNAP5072__0_",  4.913184,  5.510818,  6.007842,  5.956835,  6.421607,  7.311988, 26.000000,"3"
"15493","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_051000.wav",0.8912133,0.9730658,0.7840422,0.8843554,0.625766871,0.6420672,0.897429071,0.293321578,0.2186153,0.6747266,0.5365473,0.39200393,0.071344087,0.02944852,0.18169163,0.097762475,0.46762968,0.241796601,0.035541639,0.02103453,1, 5,"c","7/TNAP5072__0_",  3.796900,  4.619383,  5.149111,  5.100670,  5.638232,  6.638297, 27.000000,"1"
"15494","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_052000.wav",0.8868718,0.9418824,0.7277042,0.9120549,0.723926380,0.5209450,0.648412174,0.299699157,0.2270882,0.6112284,0.5509664,0.38133360,0.142781831,0.12500014,0.26210879,0.167961860,0.38899836,0.263859230,0.067751936,0.03637900,1, 5,"c","7/TNAP5072__0_",  3.796900,  4.622032,  5.148892,  5.100670,  5.638232,  6.658565, 28.000000,"1"
"15495","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_053000.wav",0.8916360,0.5255876,0.2874672,0.8817898,0.653374233,0.5561014,0.121984830,0.001266860,0.2240630,0.5828623,0.5127769,0.76167306,0.605042190,0.45062121,0.53062645,0.451955006,0.58462871,0.381048024,0.358605913,0.46040136,1, 5,"c","7/TNAP5072__0_",  5.237521,  7.968109,  8.712517,  8.893605,  9.709716, 11.113802, 29.000000,"4"
"15496","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_054000.wav",0.8859019,0.9831302,0.7759087,0.9109275,0.708588957,0.5363102,0.906934418,0.294571904,0.2292837,0.6145880,0.5320303,0.35109728,0.121872190,0.20843290,0.12685507,0.087249467,0.22513725,0.199766737,0.055592394,0.01901162,1, 5,"c","7/TNAP5072__0_",  3.778273,  4.609815,  5.128091,  5.089148,  5.627927,  6.581133, 30.000000,"1"
