"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS"
"21341","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_044000.wav",0.8905506,0.8354365,0.5536633,0.9824521,0.064417178,0.6245336,0.06199370,0.029920142,0.5284962,0.4561775,0.5404529,0.8936331,0.9200443,0.9112752,0.69638496,0.6663592,0.8421794,0.8409127,0.6795758,0.8592999,0, 4,"g","61221/T6M-3787",   5.582399,   6.034277,   6.417675,   6.380391,   6.765296,   7.316334,  12.000000
"21342","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_045000.wav",0.8917233,0.8401335,0.5511443,0.9801740,0.064417178,0.6264301,0.06358516,0.049227499,0.5271821,0.4646218,0.4174285,0.8880248,0.9673543,0.9175971,0.67106698,0.6333793,0.8630450,0.8125612,0.6623318,0.9245337,0, 4,"g","61221/T6M-3787",   5.599658,   6.038256,   6.434583,   6.388951,   6.775454,   7.366952,  13.000000
"21343","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_050000.wav",0.8911788,0.8654828,0.5627033,0.9742182,0.055214724,0.6447599,0.09374502,0.024186434,0.5524796,0.4895628,0.5050533,0.8486158,0.9262797,0.9258733,0.76675019,0.7465716,0.7823046,0.8374301,0.6205662,0.9277140,0, 5,"g","61221/T6M-3787",   5.502296,   6.026281,   6.557405,   6.419894,   6.871651,   8.221807,  14.000000
"21344","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_051000.wav",0.8922234,0.8501493,0.5680326,0.9707155,0.061349693,0.6570367,0.10084089,0.017202345,0.5576818,0.5022129,0.4780003,0.8581559,0.7887552,0.8802786,0.77394601,0.7886131,0.8353769,0.8241182,0.8109553,0.8991506,0, 5,"g","61221/T6M-3787",   5.402776,   6.023334,   6.548041,   6.404647,   6.896507,   8.549150,  15.000000
"21345","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_054000.wav",0.8922665,0.7954783,0.5815119,0.1022622,0.220858896,0.6712041,0.02494758,0.024431849,0.3966338,0.6087895,0.5110926,0.4262537,0.7885787,0.9282683,0.89723508,0.8706884,0.7743624,0.7509528,0.8797084,0.9342056,0, 5,"g","61221/T6M-3787",   5.829050,   7.690340,   8.351748,   8.554718,   9.291180,  10.233912,  16.000000
"21346","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_060000.wav",0.8894685,0.7466651,0.5853375,0.7927087,0.739263804,0.6599637,0.23671946,0.309113251,0.5854807,0.6269290,0.5468378,0.7718409,0.8550626,0.7314262,0.74040428,0.6357324,0.7254640,0.7156708,0.8175332,0.7051231,0, 6,"g","61221/T6M-3787",   6.530188,   8.775647,   9.184768,   9.335156,   9.834615,  10.571964,  17.000000
"21347","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_061000.wav",0.8883930,0.6566624,0.5576217,0.8253252,0.395705521,0.6139237,0.19461697,0.113799690,0.5966797,0.6017576,0.6195560,0.8581626,0.9044284,0.9114697,0.70241521,0.5430980,0.5424192,0.3277890,0.5119240,0.6900721,0, 6,"g","61221/T6M-3787",   5.543262,   7.230964,   8.446342,   8.918121,   9.618679,  10.453993,  18.000000
"21348","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_063000.wav",0.8883462,0.6618227,0.5438492,0.8549488,0.763803681,0.6029478,0.22631139,0.082433092,0.5856844,0.5770593,0.5621669,0.8761418,0.8474531,0.6651982,0.52252569,0.4733285,0.5529170,0.3225994,0.3791494,0.5399654,0, 6,"g","61221/T6M-3787",   5.384884,   8.034930,   8.620917,   9.043242,   9.679691,  10.490536,  19.000000
"21349","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_064000.wav",0.8884095,0.7315096,0.5736265,0.8063811,0.702453988,0.6333283,0.26396616,0.062497481,0.6061176,0.6062564,0.5566697,0.9084233,0.8894189,0.8160587,0.70293615,0.6906826,0.6527941,0.5096167,0.3935494,0.5911336,0, 6,"g","61221/T6M-3787",   5.963475,   8.680626,   9.055012,   9.294025,   9.845538,  10.589769,  20.000000
"21350","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_070000.wav",0.8880286,0.8596124,0.6054998,0.6551905,0.555214724,0.6717623,0.29563149,0.010497819,0.6102118,0.6728753,0.5831237,0.9142097,0.8627804,0.8450235,0.89107228,0.8701481,0.7947385,0.7610892,0.7222984,0.8808978,0, 7,"g","61221/T6M-3787",   8.321963,   8.967034,   9.443627,   9.413647,   9.889346,  10.611835,  21.000000
"21351","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_071000.wav",0.8889720,0.7810407,0.6040239,0.6434156,0.665644172,0.6729683,0.33296926,0.014412043,0.6208786,0.6727592,0.5667941,0.9225350,0.8535767,0.9085641,0.89969824,0.8807160,0.8302213,0.8004569,0.7566693,0.7997852,0, 7,"g","61221/T6M-3787",   8.276182,   8.945418,   9.420730,   9.393636,   9.888377,  10.611835,  22.000000
"21352","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_072000.wav",0.8886024,0.8585796,0.6131472,0.5918874,0.490797546,0.6858558,0.30338808,0.010016820,0.6203970,0.6894474,0.6314294,0.8928738,0.8931606,0.9013764,0.91388375,0.9058931,0.8231788,0.8323214,0.9125704,0.9167923,0, 7,"g","61221/T6M-3787",   8.249136,   8.945418,   9.406606,   9.391896,   9.882594,  10.594457,  23.000000
"21353","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_073000.wav",0.8884950,0.8318249,0.6086687,0.5831550,0.527607362,0.6833008,0.29771451,0.024300236,0.6100891,0.6863221,0.5557770,0.9328896,0.8392974,0.8844326,0.90375288,0.8900559,0.8240024,0.8154682,0.8273615,0.8670109,0, 7,"g","61221/T6M-3787",   8.331054,   8.974339,   9.448683,   9.413647,   9.889346,  10.611835,  24.000000
"21354","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_074000.wav",0.8888089,0.8039240,0.6015534,0.6123272,0.570552147,0.6756847,0.32693415,0.038849003,0.6181734,0.6762552,0.5834485,0.8984759,0.8697541,0.9226214,0.83534706,0.7062971,0.6936318,0.6707700,0.6267330,0.8205073,0, 7,"g","61221/T6M-3787",   8.292547,   8.959093,   9.420441,   9.397471,   9.884840,  10.606542,  25.000000
"21355","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_075000.wav",0.8888534,0.6738573,0.5992324,0.6180676,0.521472393,0.6699670,0.30719502,0.011903898,0.6128936,0.6775754,0.6032588,0.9271428,0.8220551,0.9070484,0.70525463,0.7604258,0.7868563,0.7600375,0.7847699,0.7408850,0, 7,"g","61221/T6M-3787",   8.292547,   8.959093,   9.417719,   9.397471,   9.887561,  10.611835,  26.000000
"21356","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_080000.wav",0.8876699,0.6992400,0.5896735,0.6426727,0.911042945,0.6403116,0.32198755,0.074846987,0.6129492,0.6659004,0.5928499,0.9036751,0.7649692,0.8107128,0.87604284,0.8733010,0.7700169,0.7484414,0.7410888,0.7342498,0, 8,"g","61221/T6M-3787",   8.292547,   8.949497,   9.424913,   9.392569,   9.884840,  10.609870,  27.000000
"21357","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_081000.wav",0.8875291,0.7708010,0.6021154,0.6470380,0.855828221,0.6731628,0.33041990,0.071686839,0.6197809,0.6743230,0.5584134,0.8672272,0.8723670,0.8831857,0.70002978,0.6247249,0.8005759,0.7514616,0.8085755,0.8151618,0, 8,"g","61221/T6M-3787",   6.617492,   8.801809,   9.211466,   9.346844,   9.871638,  10.590940,  28.000000
"21358","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_082000.wav",0.8866885,0.7271176,0.5924245,0.5957791,0.711656442,0.6548372,0.23701393,0.394584692,0.6235400,0.6832540,0.5739855,0.7993540,0.8247258,0.7461929,0.69416500,0.8302989,0.8029697,0.7237371,0.5782786,0.6234085,0, 8,"g","61221/T6M-3787",   5.619234,   8.540557,   8.881197,   9.225419,   9.761508,  10.484984,  29.000000
