"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS","Hidalgo_cluster"
"9748","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_083000.wav",0.8978436,0.4317178,0.25973998,0.8204249,0.046012270,0.6877586,0.13898244,0.000871810,0.2519083,0.6213339,0.5127427,0.8666786,0.45509649,0.5307002,0.64882328,0.37829603,0.4828510,0.7294857,0.64400919,0.532493286,2, 8,"b","LOROSM5069__0_",  4.584557,  5.234211,  6.414984,  5.977715,  7.621860,  9.048193,  1.000000,"1"
"9749","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_084000.wav",0.9078055,0.3711696,0.17558083,0.9947312,0.000000000,0.7316713,0.02184919,0.003040575,0.5204871,0.4829594,0.3462070,0.8823144,0.49811669,0.6173129,0.51805971,0.87197341,0.7981690,0.6761142,0.61514586,0.633907528,2, 8,"b","LOROSM5069__0_",  6.102725,  7.318548,  8.017472,  7.991018,  8.753256,  9.851757,  2.000000,"2"
"9750","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_085000.wav",0.9268118,0.3896616,0.11316957,0.9980660,0.000000000,0.8014013,0.01608584,0.004592292,0.6247776,0.3858800,0.3385090,0.8942195,0.54974550,0.6637726,0.50381798,0.60802227,0.8101821,0.7368707,0.75247201,0.745963918,2, 8,"b","LOROSM5069__0_",  6.236434,  7.393174,  8.068344,  8.025461,  8.797064,  9.891345,  3.000000,"2"
"9751","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_091000.wav",0.9190322,0.4214071,0.14463666,0.9970119,0.000000000,0.7474126,0.01946221,0.004408144,0.5750711,0.4423968,0.3060701,0.8776360,0.85983514,0.7994987,0.61919628,0.57207954,0.7565992,0.6958273,0.76102281,0.696433388,2, 9,"b","LOROSM5069__0_",  6.317725,  7.357769,  8.023044,  7.976539,  8.707681,  9.818275,  4.000000,"2"
"9752","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_092000.wav",0.9189810,0.4212702,0.14049455,0.9971412,0.000000000,0.7529019,0.01761644,0.004325226,0.5869296,0.4275565,0.3214494,0.8610380,0.80712593,0.6847729,0.61468848,0.53581152,0.6078491,0.7456829,0.77110444,0.645008150,2, 9,"b","LOROSM5069__0_",  5.922004,  7.253353,  7.901402,  7.920854,  8.622836,  9.761831,  5.000000,"2"
"9753","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_093022.wav",0.8269997,0.4277781,0.14989149,0.9956643,0.000000000,0.7587284,0.02159222,0.004080284,0.5178840,0.4877821,0.3715858,0.9036121,0.78124173,0.7362758,0.62490283,0.72364852,0.8262027,0.5426022,0.29572935,0.281975265,2, 9,"b","LOROSM5069__0_",  4.415654,  4.935347,  5.366856,  5.310921,  5.735992,  6.378349,  6.000000,"1"
"9754","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_094000.wav",0.9322906,0.4229324,0.14410741,0.9963790,0.000000000,0.7598250,0.01863128,0.004146386,0.6031141,0.4497140,0.3013126,0.8871115,0.77718730,0.7499640,0.64416241,0.65883599,0.7671811,0.7250933,0.62974977,0.653300219,2, 9,"b","LOROSM5069__0_",  6.452879,  7.391194,  8.056150,  7.988961,  8.716085,  9.822404,  7.000000,"2"
"9755","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_095000.wav",0.9083450,0.4120854,0.18885731,0.9740997,0.000000000,0.7178053,0.04306538,0.002403650,0.4327915,0.5641947,0.4458321,0.9118354,0.63482973,0.6392601,0.36890762,0.43172777,0.4986625,0.5442122,0.70672850,0.609221743,2, 9,"b","LOROSM5069__0_",  4.620083,  5.286682,  6.496627,  6.108981,  7.697824,  9.022486,  8.000000,"1"
"9756","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_100000.wav",0.9151256,0.4341367,0.15671653,0.9880329,0.000000000,0.7278028,0.02360453,0.003950461,0.4240648,0.5216344,0.4077693,0.9050692,0.65773367,0.6405589,0.58646708,0.75161378,0.7840757,0.5968661,0.22777148,0.106371683,2,10,"b","LOROSM5069__0_",  4.415654,  4.930573,  5.334227,  5.303844,  5.722946,  6.313317,  9.000000,"1"
"9757","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_101000.wav",0.9020706,0.4770472,0.18076977,0.9661824,0.000000000,0.6860036,0.04901231,0.007914602,0.3805179,0.5609106,0.4835381,0.8869828,0.74431673,0.6140792,0.19815196,0.59556097,0.5825004,0.4411919,0.57301799,0.499430057,2,10,"b","LOROSM5069__0_",  4.584557,  5.219877,  6.333463,  5.876787,  7.470920,  8.850544, 10.000000,"1"
"9758","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_102022.wav",0.8210221,0.4637300,0.18721186,0.9769352,0.000000000,0.7412444,0.03208771,0.003907075,0.4329635,0.5643461,0.4412717,0.8921054,0.88543061,0.8469065,0.65164580,0.85741349,0.8635723,0.5785532,0.45043940,0.432016728,2,10,"b","LOROSM5069__0_",  4.417946,  4.955633,  5.485369,  5.350790,  5.803997,  6.995065, 11.000000,"1"
"9759","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_103000.wav",0.9053673,0.4405623,0.16799251,0.9504150,0.000000000,0.7009590,0.03505373,0.011553996,0.3754018,0.5516941,0.5022079,0.8093995,0.78123642,0.7926372,0.68386824,0.70076403,0.7383943,0.6053848,0.38103415,0.234943400,2,10,"b","LOROSM5069__0_",  4.412785,  4.930573,  5.330371,  5.303844,  5.721930,  6.303277, 12.000000,"1"
"9760","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_104000.wav",0.8950136,0.5275034,0.25776173,0.8408975,0.000000000,0.6676896,0.11808460,0.002182551,0.2362576,0.6056785,0.5524496,0.8926503,0.84512552,0.6499841,0.72561599,0.74660115,0.7032955,0.6416460,0.40271510,0.455469495,2,10,"b","LOROSM5069__0_",  4.532292,  5.110505,  6.052734,  5.585676,  6.404216,  9.057287, 13.000000,"1"
"9761","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_105000.wav",0.9012647,0.4587892,0.19828636,0.9736115,0.000000000,0.7103232,0.03540327,0.004382223,0.3742840,0.5700647,0.4594553,0.8665794,0.82503112,0.6571552,0.68244366,0.66691184,0.7227761,0.6443458,0.51029628,0.400916174,2,10,"b","LOROSM5069__0_",  4.433724,  4.958075,  5.467403,  5.350982,  5.789454,  6.947175, 14.000000,"1"
"9762","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_110000.wav",0.8949638,0.4092617,0.21433444,0.7849567,0.000000000,0.6764038,0.04239214,0.015683267,0.2665634,0.5860719,0.5360727,0.7816547,0.57182910,0.6748346,0.63707636,0.64785442,0.5575992,0.5896712,0.45762972,0.142882741,2,11,"b","LOROSM5069__0_",  4.433724,  4.970218,  5.541157,  5.365406,  5.827212,  7.596891, 15.000000,"1"
"9763","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_111000.wav",0.9169415,0.4590045,0.18850841,0.9734917,0.000000000,0.7348263,0.02774950,0.003312011,0.4479173,0.5408374,0.4225637,0.9044667,0.65524080,0.7578761,0.77769272,0.83890472,0.7871023,0.6723982,0.46626528,0.260239088,2,11,"b","LOROSM5069__0_",  4.416371,  4.935347,  5.358710,  5.312789,  5.736466,  6.363142, 16.000000,"1"
"9764","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_112000.wav",0.9095200,0.4552333,0.18747838,0.9641174,0.000000000,0.7230247,0.02498707,0.003555985,0.3979232,0.5451892,0.4471396,0.9071049,0.76725875,0.8518452,0.79867272,0.78565615,0.8337375,0.6463731,0.15887034,0.004804094,2,11,"b","LOROSM5069__0_",  4.415654,  4.937128,  5.352429,  5.309810,  5.732637,  6.352076, 17.000000,"1"
"9765","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_122000.wav",0.8884119,0.9022901,0.33949434,0.5979401,0.000000000,0.6765130,0.18775929,0.002732371,0.1636354,0.6246159,0.5640381,0.8529189,0.69651772,0.7499346,0.80533718,0.73128075,0.8984701,0.9082098,0.85990698,0.840813523,2,12,"b","LOROSM5069__0_",  6.833142,  7.629529,  8.223851,  8.200457,  8.803403,  9.720425, 18.000000,"3"
"9766","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_124023.wav",0.7989672,0.3926709,0.24454116,0.8295413,0.000000000,0.6822734,0.05741115,0.004516292,0.2427054,0.6044086,0.5312483,0.9129662,0.48003102,0.6588480,0.80319763,0.88366090,0.8635040,0.7427526,0.40080163,0.038701719,2,12,"b","LOROSM5069__0_",  4.416371,  4.938850,  5.375486,  5.315558,  5.741559,  6.415804, 19.000000,"1"
"9767","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_125000.wav",0.8969743,0.4334728,0.23355026,0.8390136,0.000000000,0.6977726,0.04289520,0.005346445,0.3189985,0.5900223,0.5145524,0.8291540,0.86055628,0.8819621,0.77671263,0.83948022,0.8525576,0.6954988,0.37938272,0.102353468,2,12,"b","LOROSM5069__0_",  4.412785,  4.930573,  5.335273,  5.303844,  5.722946,  6.318085, 20.000000,"1"
"9768","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_130000.wav",0.8921463,0.5197462,0.24387995,0.7598717,0.000000000,0.6780918,0.05825098,0.007761410,0.2555351,0.6020837,0.5449969,0.8386838,0.68637005,0.7371584,0.76244734,0.75816583,0.7438569,0.6916496,0.50563087,0.228624205,2,13,"b","LOROSM5069__0_",  4.412785,  4.930573,  5.336383,  5.307618,  5.722946,  6.318085, 21.000000,"1"
"9769","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_131000.wav",0.8838847,0.8590481,0.32315369,0.6541229,0.030674847,0.6341545,0.30882169,0.002832359,0.1675338,0.6275532,0.5663712,0.8966685,0.60654109,0.6446247,0.57411329,0.54772347,0.6002072,0.6244694,0.69383441,0.777979943,2,13,"b","LOROSM5069__0_",  6.763607,  7.704528,  8.338489,  8.295797,  8.991234, 10.073771, 22.000000,"2"
"9770","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_132000.wav",0.8861334,0.8595067,0.32532216,0.6360486,0.000000000,0.6601825,0.13220311,0.010926601,0.1640874,0.6152429,0.5647509,0.8290294,0.69667921,0.5332820,0.77772847,0.68893868,0.7588863,0.7616938,0.78836345,0.787389394,2,13,"b","LOROSM5069__0_",  6.789915,  7.614630,  8.207555,  8.182391,  8.797466,  9.720425, 23.000000,"3"
"9771","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_133023.wav",0.7937766,0.8948108,0.33087191,0.5433147,0.007667963,0.6759310,0.23402955,0.001762109,0.1600969,0.6123047,0.5526254,0.7867071,0.84477831,0.7525772,0.63721064,0.77164677,0.8004925,0.8257737,0.82623992,0.891863923,2,13,"b","LOROSM5069__0_",  6.705636,  7.568078,  8.154996,  8.142730,  8.761580,  9.648831, 24.000000,"3"
"9772","/home/david/Música/Bioacustica/2016/5069/20160224/LOROSM5069__0__20160224_135000.wav",0.9087959,0.4491190,0.17770703,0.9446062,0.000000000,0.7442007,0.03222758,0.002401110,0.3883872,0.5589607,0.5096101,0.7369807,0.36569215,0.3703215,0.75387543,0.83749775,0.8628649,0.7155432,0.28493183,0.091096007,2,13,"b","LOROSM5069__0_",  4.447555,  4.981894,  5.641395,  5.402047,  5.908091,  8.210770, 25.000000,"1"
