"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS","Hidalgo_cluster"
"8544","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_015000.wav",0.8910934,0.8020499,0.2513193,0.9959235,0.000000000,0.6139447,0.023935079,0.002619069,0.2903172,0.4316835,0.52188413,0.8989380,0.8813952,0.9100947,0.8390977,0.7567271,0.7803110,0.7474206,0.77058273,0.79535559,1, 1,"g","LAS40-5069__0_",   8.433284,   9.026302,   9.477894,   9.448396,   9.902023,  10.559121,  11.000000,"1"
"8545","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_020000.wav",0.8913826,0.8296557,0.2503268,0.9963718,0.000000000,0.6254108,0.021850258,0.003158064,0.2968150,0.4253546,0.55471171,0.9230419,0.8707862,0.9041232,0.8656133,0.8197594,0.7818031,0.7809983,0.74647375,0.74523454,1, 2,"g","LAS40-5069__0_",   8.387246,   9.007747,   9.456822,   9.436885,   9.886896,  10.532810,  12.000000,"1"
"8546","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_021000.wav",0.8902522,0.8565576,0.2580588,0.9954193,0.000000000,0.6335728,0.021120395,0.004437945,0.2866573,0.4324340,0.53529801,0.8938818,0.8649658,0.8857909,0.8520783,0.8799036,0.8258829,0.7592517,0.79417147,0.82489776,1, 2,"g","LAS40-5069__0_",   6.623477,   7.226883,   8.192590,   7.835033,   9.240362,  10.256746,  13.000000,"2"
"8547","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_022000.wav",0.8889119,0.8628234,0.2692440,0.9922736,0.000000000,0.6367872,0.031735867,0.001552008,0.2665141,0.4630860,0.54406016,0.8642415,0.8488187,0.8718026,0.8898606,0.8257899,0.7974046,0.7281200,0.76129700,0.83857149,1, 2,"g","LAS40-5069__0_",   8.389523,   9.012710,   9.460938,   9.440201,   9.893615,  10.559121,  14.000000,"1"
"8548","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_024000.wav",0.8895828,0.8654055,0.2680561,0.9948240,0.000000000,0.6410014,0.020890199,0.004264779,0.2774278,0.4354052,0.49488204,0.8891807,0.8649012,0.8838253,0.8477260,0.8638867,0.7769081,0.7049578,0.80616192,0.83935289,1, 2,"g","LAS40-5069__0_",   8.363369,   8.989855,   9.438847,   9.432246,   9.880348,  10.532810,  15.000000,"1"
"8549","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_025000.wav",0.8903064,0.8524898,0.2648800,0.9953764,0.000000000,0.6320918,0.019570359,0.001749708,0.2833685,0.4290970,0.45129744,0.8604718,0.8746202,0.8706823,0.8626281,0.8431114,0.7807991,0.7114277,0.84097398,0.86147843,1, 2,"g","LAS40-5069__0_",   8.416585,   9.017638,   9.469703,   9.442301,   9.893615,  10.532810,  16.000000,"1"
"8550","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_030000.wav",0.8892195,0.8008195,0.2648144,0.9955743,0.000000000,0.6366800,0.017934520,0.004073809,0.2846596,0.4260665,0.44096244,0.8734593,0.8371471,0.8850394,0.8726893,0.8385632,0.8133297,0.7488057,0.82094587,0.89277087,1, 3,"g","LAS40-5069__0_",   8.433284,   9.025473,   9.474819,   9.445218,   9.899802,  10.531255,  17.000000,"1"
"8551","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_032000.wav",0.8904616,0.8302855,0.2632157,0.9950349,0.000000000,0.6350983,0.019605453,0.002037277,0.2804402,0.4335962,0.43833942,0.9063790,0.7999062,0.8727927,0.8705093,0.7892501,0.7930710,0.7321305,0.79666556,0.89866342,1, 3,"g","LAS40-5069__0_",   8.298096,   8.977278,   9.422773,   9.417219,   9.881547,  10.517406,  18.000000,"1"
"8552","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_033000.wav",0.8898622,0.8981941,0.2696882,0.9938556,0.000000000,0.6195404,0.024583517,0.001836322,0.2746189,0.4439534,0.44846234,0.8762920,0.8472153,0.8944914,0.7886359,0.8160552,0.7994183,0.7210872,0.70753967,0.85438077,1, 3,"g","LAS40-5069__0_",   8.221522,   8.963185,   9.402325,   9.411201,   9.865571,  10.532810,  19.000000,"1"
"8553","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_035000.wav",0.8906618,0.8958958,0.2642967,0.9945917,0.000000000,0.6253126,0.022175053,0.002259996,0.2774071,0.4389620,0.50099645,0.9057338,0.8656240,0.8758512,0.8720552,0.8078239,0.7862938,0.7322785,0.72044896,0.85940407,1, 3,"g","LAS40-5069__0_",   8.418677,   9.025458,   9.472910,   9.445218,   9.899802,  10.532810,  20.000000,"1"
"8554","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_045000.wav",0.8886778,0.8958435,0.2725389,0.9864890,0.021472393,0.6359791,0.040501794,0.002684225,0.2478327,0.4904371,0.41975863,0.9009226,0.8611859,0.9153175,0.8362461,0.8598861,0.7713961,0.7384168,0.82095942,0.81389773,1, 4,"g","LAS40-5069__0_",   8.328465,   8.969213,   9.423738,   9.412432,   9.868634,  10.532810,  21.000000,"1"
"8555","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_050000.wav",0.8889025,0.8989296,0.2737451,0.9829967,0.015337423,0.6369625,0.050688397,0.002166751,0.2438068,0.5030443,0.46701066,0.8809075,0.8615881,0.8695281,0.8415398,0.7850949,0.7895798,0.7734682,0.76905894,0.85189325,1, 5,"g","LAS40-5069__0_",   8.244947,   8.964597,   9.407973,   9.428045,   9.880348,  10.532810,  22.000000,"1"
"8556","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_062000.wav",0.8870825,0.8366614,0.2910992,0.8150085,1.000000000,0.6319315,0.229784654,0.001349330,0.1921700,0.5922828,0.53751163,0.8477565,0.8375549,0.7636150,0.5553065,0.5853555,0.7462596,0.6768049,0.79904887,0.85728500,1, 6,"g","LAS40-5069__0_",   4.756229,   7.224752,   7.476439,   7.794846,   8.228632,   8.865255,  23.000000,"3"
"8557","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_063000.wav",0.8873528,0.8720041,0.2932541,0.8281126,1.000000000,0.6387580,0.278870849,0.004393734,0.1958840,0.6005345,0.54445774,0.8823144,0.8397974,0.8301928,0.6650797,0.6806349,0.7272896,0.6424908,0.71751514,0.81645150,1, 6,"g","LAS40-5069__0_",   4.675907,   7.176849,   7.389936,   7.773148,   8.176100,   8.758666,  24.000000,"3"
"8558","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_064000.wav",0.8866285,0.8947048,0.3029872,0.7986246,1.000000000,0.6456671,0.306369150,0.001977501,0.1903868,0.6094632,0.52996963,0.8595916,0.8646817,0.7815273,0.7071947,0.6982958,0.7272375,0.6339870,0.76848603,0.83431113,1, 6,"g","LAS40-5069__0_",   4.660230,   7.166893,   7.381042,   7.763934,   8.162126,   8.717220,  25.000000,"3"
"8559","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_065000.wav",0.8873846,0.8706740,0.3018621,0.7555297,0.794478528,0.6429225,0.309600797,0.004370783,0.1920503,0.6144624,0.57466167,0.7840606,0.7632685,0.8517330,0.7938258,0.7551987,0.8189742,0.7670259,0.67641488,0.73723094,1, 6,"g","LAS40-5069__0_",   7.131671,   7.608964,   7.975447,   7.960944,   8.323124,   8.910934,  26.000000,"3"
"8560","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_070000.wav",0.8874965,0.8671412,0.3052214,0.7780291,0.984662577,0.6471586,0.347356149,0.001669790,0.1915895,0.6150552,0.56246518,0.8980324,0.8502280,0.8519772,0.7714524,0.7840427,0.8396135,0.7815274,0.66098659,0.78906418,1, 7,"g","LAS40-5069__0_",   4.577233,   7.148571,   7.361502,   7.762289,   8.157292,   8.713547,  27.000000,"3"
"8561","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_071000.wav",0.8876226,0.9104831,0.3139403,0.7354233,0.993865031,0.6632572,0.376629582,0.001705921,0.1840145,0.6233193,0.56195162,0.8903797,0.8783264,0.7935620,0.6798238,0.7582169,0.8169290,0.7882462,0.78856699,0.86153688,1, 7,"g","LAS40-5069__0_",   4.678463,   7.176849,   7.407884,   7.777438,   8.194361,   8.795902,  28.000000,"3"
"8562","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_072000.wav",0.8873365,0.8190677,0.3095840,0.7470674,0.957055215,0.6627730,0.358364201,0.002066684,0.1868378,0.6196776,0.57041624,0.9174197,0.7544674,0.8446839,0.8396121,0.8013988,0.6211741,0.6251958,0.78657892,0.75831690,1, 7,"g","LAS40-5069__0_",   5.355326,   7.504839,   7.766996,   7.910547,   8.298629,   8.893585,  29.000000,"3"
"8563","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_073000.wav",0.8880487,0.8682009,0.3051634,0.7705762,1.000000000,0.6567447,0.362082966,0.001269153,0.1892953,0.6163956,0.56055599,0.9274641,0.8964619,0.8661067,0.7433796,0.6990576,0.7198345,0.7323155,0.77638462,0.84844787,1, 7,"g","LAS40-5069__0_",   4.660230,   7.157038,   7.371904,   7.760067,   8.155072,   8.717220,  30.000000,"3"
"8564","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_074000.wav",0.8876096,0.8325032,0.3092619,0.7251435,1.000000000,0.6579741,0.394112053,0.001495478,0.1851365,0.6213849,0.55203719,0.9206874,0.8570482,0.8571811,0.8120915,0.8010005,0.8121199,0.7430930,0.74724185,0.79585346,1, 7,"g","LAS40-5069__0_",   4.678463,   7.176849,   7.385417,   7.763934,   8.166025,   8.715862,  31.000000,"3"
"8565","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_075000.wav",0.8874567,0.9040865,0.3152266,0.7115252,0.865030675,0.6622674,0.394779174,0.001605073,0.1861939,0.6278751,0.55575280,0.9301194,0.8656756,0.8997823,0.8523873,0.8359339,0.8453162,0.7962170,0.68449133,0.81401459,1, 7,"g","LAS40-5069__0_",   7.768938,   8.270104,   8.642130,   8.623517,   9.014156,   9.599274,  32.000000,"4"
"8566","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_080000.wav",0.8898665,0.8802951,0.2998032,0.7657421,0.984662577,0.6695446,0.398890628,0.000909408,0.1959179,0.6302931,0.55103350,0.9362390,0.8982638,0.8590542,0.7986937,0.7399703,0.8042126,0.7809842,0.68122679,0.78608714,1, 8,"g","LAS40-5069__0_",   4.577233,   7.146327,   7.362057,   7.760067,   8.157292,   8.714309,  33.000000,"3"
"8567","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_081000.wav",0.8873648,0.9310742,0.3253090,0.6858591,0.846625767,0.6784241,0.408842117,0.000694312,0.1817524,0.6328079,0.55540359,0.9458763,0.9343330,0.8547840,0.8411666,0.8428582,0.8260378,0.8673157,0.83368217,0.89474067,1, 8,"g","LAS40-5069__0_",   7.716129,   8.257059,   8.628040,   8.615929,   9.013395,   9.624646,  34.000000,"4"
"8568","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_082000.wav",0.8878944,0.8818478,0.3130534,0.7464634,0.809815951,0.6555618,0.351358471,0.000745742,0.1899394,0.6263238,0.56725441,0.9218749,0.9198477,0.8110799,0.8121191,0.8584826,0.7797517,0.7575264,0.59419095,0.76267568,1, 8,"g","LAS40-5069__0_",   7.148671,   7.619335,   7.962549,   7.942556,   8.292996,   8.813103,  35.000000,"3"
"8569","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_083000.wav",0.8874993,0.8638154,0.3050665,0.7607487,0.773006135,0.6504773,0.352871883,0.000978756,0.1924990,0.6211657,0.55211749,0.9274277,0.9131613,0.9110623,0.8222648,0.7261140,0.7203964,0.5860109,0.49856079,0.78128778,1, 8,"g","LAS40-5069__0_",   7.148671,   7.609284,   7.957709,   7.942655,   8.285264,   8.814693,  36.000000,"3"
"8570","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_084000.wav",0.8878392,0.9291092,0.3226360,0.6411070,0.806748466,0.6721482,0.405877484,0.000929513,0.1803659,0.6303181,0.55574409,0.9517655,0.9286984,0.9254098,0.8638016,0.8525472,0.8554591,0.8117970,0.75110316,0.83068363,1, 8,"g","LAS40-5069__0_",   7.796527,   8.290810,   8.654296,   8.633479,   9.020459,   9.599274,  37.000000,"4"
"8571","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_085000.wav",0.8871857,0.0000000,0.2708288,0.6188467,0.791411043,0.6699667,0.104105465,0.042197506,0.1807221,0.6300474,0.55625463,0.9155203,0.9238039,0.9197724,0.8888346,0.8651444,0.8600493,0.6594551,0.04595081,0.15896085,1, 8,"g","LAS40-5069__0_",   7.069563,   7.585114,   7.977635,   7.962648,   8.359150,   9.025698,  38.000000,"3"
"8572","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_090000.wav",0.8883140,0.8467850,0.3052128,0.7316243,0.687116564,0.6347421,0.309935693,0.000971447,0.1951049,0.6225536,0.56168558,0.9319515,0.9491629,0.9248864,0.9369735,0.9094616,0.8071404,0.6972243,0.44636576,0.63705956,1, 9,"g","LAS40-5069__0_",   7.139800,   7.627241,   7.980921,   7.964102,   8.315461,   8.893585,  39.000000,"3"
"8573","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_093000.wav",0.8875970,0.8874387,0.3122966,0.6432209,0.763803681,0.6585010,0.355792713,0.001409442,0.1859098,0.6272746,0.54943571,0.9340841,0.9207231,0.9269356,0.8561387,0.9192536,0.9221175,0.7891352,0.48381271,0.70062517,1, 9,"g","LAS40-5069__0_",   7.721681,   8.263434,   8.625477,   8.618345,   9.011909,   9.624907,  40.000000,"4"
"8574","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_094000.wav",0.8880878,0.9155847,0.3116901,0.6908270,0.834355828,0.6529336,0.351965274,0.001740327,0.1871420,0.6262817,0.54999791,0.9360717,0.9005768,0.8627220,0.8401795,0.9082011,0.9067139,0.7918599,0.50122421,0.77570656,1, 9,"g","LAS40-5069__0_",   7.621980,   8.244723,   8.607750,   8.608589,   9.014988,   9.624907,  41.000000,"4"
"8575","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_095000.wav",0.8875799,0.9280272,0.3200043,0.6270597,0.423312883,0.6703455,0.231606984,0.001808347,0.1779233,0.6226961,0.57418207,0.9120713,0.9173576,0.8778067,0.8816551,0.9229448,0.9003822,0.8212197,0.68467673,0.87635293,1, 9,"g","LAS40-5069__0_",   7.186546,   7.908726,   8.357818,   8.401306,   8.848609,   9.497089,  42.000000,"4"
"8576","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_100000.wav",0.8875522,0.9190956,0.3202583,0.6161559,0.785276074,0.6658061,0.378616483,0.000802498,0.1812083,0.6285635,0.55810478,0.9433430,0.9426489,0.9410459,0.8996798,0.9518976,0.9506386,0.8486696,0.62750799,0.78840733,1,10,"g","LAS40-5069__0_",   7.716129,   8.257059,   8.629166,   8.619340,   9.009856,   9.599274,  43.000000,"4"
"8577","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_101000.wav",0.8863687,0.9104970,0.3246104,0.5531081,0.800613497,0.6745976,0.378145947,0.001423802,0.1762416,0.6263027,0.55269269,0.9288567,0.9116113,0.8622726,0.8441342,0.9332426,0.9100882,0.8847261,0.88113950,0.86971398,1,10,"g","LAS40-5069__0_",   7.755810,   8.265307,   8.640374,   8.628717,   9.023369,   9.634318,  44.000000,"4"
"8578","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_102000.wav",0.8872751,0.9025607,0.3243966,0.5683212,0.769938650,0.6718273,0.389134974,0.000501586,0.1781225,0.6289556,0.55356339,0.9297874,0.9290096,0.8936306,0.8764697,0.8933849,0.9115528,0.8759573,0.69889131,0.86330759,1,10,"g","LAS40-5069__0_",   7.797969,   8.294206,   8.656093,   8.634038,   9.017591,   9.592417,  45.000000,"4"
"8579","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_103000.wav",0.8871315,0.8207724,0.3225889,0.5881691,0.496932515,0.6684276,0.377865816,0.018231560,0.1776673,0.6282891,0.54599518,0.8881983,0.8629358,0.8498358,0.8074741,0.8306167,0.7879522,0.6565575,0.51919919,0.63635884,1,10,"g","LAS40-5069__0_",   7.147823,   7.611805,   7.970114,   7.942655,   8.300481,   8.891143,  46.000000,"3"
"8580","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_104000.wav",0.8874355,0.9283815,0.3281875,0.6043189,0.834355828,0.6733670,0.451363248,0.000426737,0.1781974,0.6329325,0.54476147,0.9543312,0.9116657,0.9355545,0.9453111,0.9439041,0.9356670,0.9058700,0.72611491,0.89727386,1,10,"g","LAS40-5069__0_",   7.796527,   8.294206,   8.655203,   8.634901,   9.020459,   9.624646,  47.000000,"4"
"8581","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_105000.wav",0.8865474,0.9253649,0.3239201,0.5685676,0.684049080,0.6769069,0.258248590,0.000619508,0.1736393,0.6251383,0.55736535,0.8488456,0.8887507,0.9163497,0.9190422,0.8888277,0.9172886,0.9121958,0.77696009,0.89328094,1,10,"g","LAS40-5069__0_",   7.797969,   8.290810,   8.653360,   8.634038,   9.017591,   9.592417,  48.000000,"4"
"8582","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_110000.wav",0.8946422,0.8151847,0.2222136,0.7795267,0.972392638,0.6812788,0.281727326,0.003184268,0.2112528,0.6289090,0.52897530,0.7006113,0.8863345,0.7666574,0.6667763,0.6306816,0.7402575,0.7270575,0.50460016,0.54969349,1,11,"g","LAS40-5069__0_",   6.802645,   7.545396,   7.995723,   7.959974,   8.413832,   9.558797,  49.000000,"3"
"8583","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_111000.wav",0.8881601,0.9136525,0.3261247,0.5764682,0.800613497,0.6792441,0.416184478,0.001443341,0.1760692,0.6301774,0.55398410,0.9147849,0.9155300,0.9253385,0.9211080,0.9279858,0.9165395,0.8043193,0.72410744,0.89969295,1,11,"g","LAS40-5069__0_",   7.786075,   8.286603,   8.649234,   8.631071,   9.014988,   9.592417,  50.000000,"4"
"8584","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_112000.wav",0.8874128,0.9270082,0.3210867,0.6201669,0.779141104,0.6628257,0.395917859,0.000552752,0.1800109,0.6275512,0.54706640,0.9155079,0.8048043,0.9176392,0.9488572,0.9525373,0.9503974,0.8335733,0.67552808,0.85350872,1,11,"g","LAS40-5069__0_",   7.715832,   8.260097,   8.629360,   8.628717,   9.024440,   9.633492,  51.000000,"4"
"8585","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_113000.wav",0.8869607,0.9009246,0.3252061,0.6150557,0.855828221,0.6748123,0.407897089,0.000686708,0.1755540,0.6267860,0.55757772,0.9428705,0.8927383,0.9062708,0.8855213,0.9211080,0.9051291,0.8637959,0.74760011,0.85433489,1,11,"g","LAS40-5069__0_",   7.805039,   8.297626,   8.660194,   8.635582,   9.023369,   9.599274,  52.000000,"4"
"8586","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_114000.wav",0.8870116,0.9166877,0.3125485,0.6777497,1.000000000,0.6590798,0.386145893,0.003103896,0.1801658,0.6214966,0.55013728,0.9413855,0.9228439,0.8324125,0.7720638,0.8725189,0.8395738,0.7252571,0.60361101,0.82287206,1,11,"g","LAS40-5069__0_",   4.675907,   7.178711,   7.394302,   7.775909,   8.176100,   8.749422,  53.000000,"3"
"8587","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_115000.wav",0.8873056,0.9116920,0.3248857,0.5978981,0.803680982,0.6750045,0.410821770,0.001139424,0.1752726,0.6280292,0.55357492,0.9138197,0.9076867,0.9473731,0.8842181,0.9005873,0.9116068,0.8116537,0.75690116,0.88905846,1,11,"g","LAS40-5069__0_",   7.797276,   8.291580,   8.651340,   8.633479,   9.020459,   9.590826,  54.000000,"4"
"8588","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_120000.wav",0.8870838,0.9164973,0.3335720,0.5821461,0.788343558,0.6797255,0.432826657,0.000985468,0.1748840,0.6329179,0.54870425,0.9499065,0.9286691,0.9273150,0.8962758,0.9297020,0.9344445,0.9213216,0.79861158,0.91685230,1,12,"g","LAS40-5069__0_",   7.797969,   8.296210,   8.658096,   8.634901,   9.020459,   9.592417,  55.000000,"4"
"8589","/home/david/Música/Bioacustica/2015/LAS40-5069/20151212/LAS40-5069__0__20151212_121000.wav",0.8876237,0.9225194,0.3301481,0.5750345,0.886503067,0.6785599,0.438430761,0.002292161,0.1749294,0.6308339,0.54391752,0.8847460,0.7778514,0.8895553,0.8848165,0.8713376,0.8777831,0.9174120,0.86376978,0.94460375,1,12,"g","LAS40-5069__0_",   7.724924,   8.270104,   8.637753,   8.631071,   9.020459,   9.624646,  56.000000,"4"
