"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS","Hidalgo_cluster"
"4800","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_030000.wav",0.8876156,0.7633281,0.3367332,0.9894984,0.000000000,0.6623446,0.049694763,0.008670181,0.2616857,0.5933483,0.46054573,0.9214528,0.8351856,0.73473313,0.868200559,0.90068590,0.79332930,0.68446949,0.83030678,0.64419936,1, 3,"g","2/POLO5072__0_",   7.044137,   7.626109,   8.080057,   8.047585,   8.513518,   9.206677,  14.000000,"2"
"4801","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_031000.wav",0.8876114,0.9444521,0.3399837,0.9906377,0.000000000,0.6624977,0.041370609,0.001416491,0.2642227,0.5880121,0.45273308,0.8917621,0.9210979,0.89383651,0.889191390,0.91795832,0.80497125,0.65056877,0.89559866,0.90816473,1, 3,"g","2/POLO5072__0_",   6.899953,   7.433916,   7.821502,   7.802831,   8.183830,   8.800099,  15.000000,"2"
"4802","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_032000.wav",0.8882101,0.9456144,0.3421190,0.9904899,0.000000000,0.6646103,0.042100351,0.004634040,0.2640377,0.5895586,0.37051327,0.9295760,0.9082393,0.88678745,0.903544606,0.89388321,0.81479029,0.67023195,0.88268039,0.88604293,1, 3,"g","2/POLO5072__0_",   6.897110,   7.427038,   7.813548,   7.791860,   8.172014,   8.813794,  16.000000,"2"
"4803","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_033000.wav",0.8890239,0.9457667,0.3432891,0.9910273,0.000000000,0.6676248,0.039109198,0.002719768,0.2662218,0.5869286,0.38350997,0.9166865,0.9060626,0.88116848,0.901728641,0.91678665,0.81858049,0.67397768,0.88884746,0.90561744,1, 3,"g","2/POLO5072__0_",   6.897110,   7.427038,   7.813994,   7.791860,   8.172014,   8.817562,  17.000000,"2"
"4804","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_034000.wav",0.8883530,0.8719895,0.3424988,0.9899295,0.000000000,0.6616015,0.043481541,0.003219631,0.2649742,0.5926082,0.42284701,0.8452819,0.8321507,0.77720998,0.829378679,0.85473637,0.80072831,0.65115463,0.87271886,0.77485449,1, 3,"g","2/POLO5072__0_",   6.899953,   7.439014,   7.814459,   7.801183,   8.169260,   8.782825,  18.000000,"2"
"4805","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_035000.wav",0.8887637,0.9355828,0.3457028,0.9903069,0.000000000,0.6699403,0.041506670,0.000919228,0.2638193,0.5957862,0.33842250,0.9047304,0.8958500,0.91042956,0.938648550,0.89192534,0.84632191,0.66672536,0.89935827,0.89290775,1, 3,"g","2/POLO5072__0_",   6.919053,   7.449434,   7.860370,   7.821155,   8.245146,   8.885480,  19.000000,"2"
"4806","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_040000.wav",0.8876886,0.9429209,0.3459809,0.9854639,0.000000000,0.6633500,0.057178825,0.003440087,0.2552592,0.6123019,0.36058554,0.9354558,0.8927942,0.86452339,0.905263950,0.91381471,0.83981884,0.66229907,0.88623158,0.87723746,1, 4,"g","2/POLO5072__0_",   6.897110,   7.427038,   7.813948,   7.793009,   8.173624,   8.813794,  20.000000,"2"
"4807","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_041000.wav",0.8880075,0.8552560,0.3446776,0.9866938,0.000000000,0.6596910,0.050035594,0.009429559,0.2572807,0.6088540,0.54577602,0.9074801,0.8666039,0.82876859,0.778443228,0.73399329,0.73739139,0.60159945,0.83628621,0.73581945,1, 4,"g","2/POLO5072__0_",   7.005348,   7.586992,   8.029935,   7.991667,   8.467792,   9.167828,  21.000000,"2"
"4808","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_042000.wav",0.8875096,0.9442982,0.3438667,0.9845630,0.000000000,0.6607668,0.055096129,0.001634157,0.2530486,0.6131910,0.45235532,0.9124996,0.8652434,0.84837857,0.929937072,0.89659879,0.78478041,0.62530879,0.87034216,0.90706902,1, 4,"g","2/POLO5072__0_",   6.925244,   7.459568,   7.885321,   7.839136,   8.277391,   8.957276,  22.000000,"2"
"4809","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_043000.wav",0.8874678,0.9124833,0.3455778,0.9849977,0.000000000,0.6608990,0.055012920,0.001027809,0.2548858,0.6124692,0.40912074,0.9174689,0.8813510,0.83890948,0.904352827,0.89062537,0.81986287,0.60569575,0.88350582,0.90415654,1, 4,"g","2/POLO5072__0_",   6.918935,   7.446195,   7.869399,   7.826200,   8.260875,   8.931363,  23.000000,"2"
"4810","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_044000.wav",0.8883510,0.8913259,0.3484948,0.9798895,0.000000000,0.6619317,0.072208413,0.002084975,0.2491837,0.6270559,0.49083929,0.9332920,0.8947111,0.82485020,0.928413650,0.90216377,0.79193196,0.66743683,0.81072239,0.79734552,1, 4,"g","2/POLO5072__0_",   6.950393,   7.492885,   7.929149,   7.879437,   8.337965,   9.000240,  24.000000,"2"
"4811","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_045000.wav",0.8868587,0.8430150,0.3508963,0.9697335,0.000000000,0.6515685,0.101481900,0.009655255,0.2410197,0.6423153,0.51314609,0.8710698,0.8506293,0.81436308,0.814260668,0.88579819,0.81323412,0.67350327,0.88192916,0.83718724,1, 4,"g","2/POLO5072__0_",   6.899953,   7.439014,   7.807302,   7.790700,   8.159552,   8.761062,  25.000000,"2"
"4812","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_050000.wav",0.8875798,0.7397459,0.3464419,0.9681040,0.000000000,0.6564397,0.104278562,0.015679170,0.2421114,0.6477115,0.51637617,0.9153782,0.8570482,0.86753146,0.875462642,0.82960885,0.74691064,0.69172627,0.79026374,0.79475919,1, 5,"g","2/POLO5072__0_",   6.998282,   7.546476,   7.975489,   7.914464,   8.352512,   9.107323,  26.000000,"2"
"4813","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_051000.wav",0.8867119,0.8587422,0.3572257,0.9527702,0.000000000,0.6498918,0.139404916,0.002338972,0.2351299,0.6738815,0.50023628,0.8571527,0.9053253,0.83323661,0.778214562,0.83712887,0.83810199,0.71993564,0.83078885,0.62818170,1, 5,"g","2/POLO5072__0_",   7.160595,   7.816549,   8.278949,   8.287537,   8.741991,   9.411440,  27.000000,"2"
"4814","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_053000.wav",0.8872026,0.8848078,0.3681952,0.8464872,0.269938650,0.6510832,0.339233651,0.002474855,0.2210012,0.7041625,0.49249891,0.9061661,0.8939797,0.85299304,0.842798110,0.84877287,0.84324835,0.79005829,0.85350995,0.70544374,1, 5,"g","2/POLO5072__0_",   7.547650,   8.133043,   8.511148,   8.486219,   8.917423,   9.466413,  28.000000,"3"
"4815","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_054000.wav",0.8883761,0.9199132,0.3534326,0.8048624,0.748466258,0.6588321,0.345313414,0.005146602,0.2236252,0.6991906,0.52009734,0.8811216,0.7537074,0.72915362,0.618027749,0.74604028,0.76736758,0.75728075,0.83253406,0.75837513,1, 5,"g","2/POLO5072__0_",   6.956434,   7.649693,   8.174567,   8.123022,   8.715025,   9.442178,  29.000000,"4"
"4816","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_055000.wav",0.8875419,0.8963338,0.3425215,0.8904113,0.653374233,0.6438457,0.052922759,0.004485082,0.2209571,0.6861175,0.59934962,0.8877869,0.7302215,0.38251970,0.601551182,0.73618538,0.79205081,0.68244003,0.83946515,0.82685102,1, 5,"g","2/POLO5072__0_",   7.060754,   7.684890,   8.164811,   8.116080,   8.606993,   9.330876,  30.000000,"4"
"4817","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_060000.wav",0.8888155,0.9140502,0.3394791,0.9006256,0.469325153,0.6340710,0.257372319,0.012571632,0.2366775,0.6829522,0.45611033,0.8830396,0.7375330,0.65834927,0.578301110,0.72145201,0.80223010,0.60343603,0.73759700,0.70669491,1, 6,"g","2/POLO5072__0_",   7.063035,   7.683789,   8.137979,   8.106514,   8.570248,   9.284787,  31.000000,"4"
"4818","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_062000.wav",0.8885254,0.8953667,0.3469778,0.8157227,0.831288344,0.6305826,0.386159504,0.006109822,0.2318653,0.7083331,0.49118344,0.9294370,0.7995224,0.71109007,0.498333466,0.67253511,0.77797275,0.64518891,0.66525351,0.65591521,1, 6,"g","2/POLO5072__0_",   6.959349,   7.649693,   8.165647,   8.118171,   8.686147,   9.413633,  32.000000,"4"
"4819","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_063000.wav",0.8893974,0.8873321,0.3426666,0.7916899,1.000000000,0.6233774,0.282596859,0.002356763,0.2229378,0.7045440,0.55803497,0.9413262,0.7592045,0.55788147,0.220324157,0.80756025,0.80626646,0.60491835,0.66811374,0.59860555,1, 6,"g","2/POLO5072__0_",   7.032928,   7.714581,   8.199846,   8.188770,   8.714129,   9.368705,  33.000000,"4"
"4820","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_064000.wav",0.8888919,0.8141711,0.3390982,0.7498817,0.929447853,0.6329766,0.302274888,0.002402136,0.2201008,0.7052706,0.57001867,0.9061786,0.5255173,0.50097956,0.697808831,0.45364679,0.63790057,0.50872061,0.40667002,0.60328021,1, 6,"g","2/POLO5072__0_",   7.013186,   7.674132,   8.200073,   8.189397,   8.713498,   9.416185,  34.000000,"4"
"4821","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_070000.wav",0.8877565,0.7135779,0.3580096,0.7505631,0.926380368,0.6444780,0.477181117,0.004054083,0.2213873,0.7165946,0.54683393,0.8934673,0.7937961,0.82042771,0.661561087,0.69352189,0.85320912,0.69709458,0.65357455,0.59151595,1, 7,"g","2/POLO5072__0_",   6.989386,   7.676827,   8.193622,   8.146927,   8.713498,   9.466146,  35.000000,"4"
"4822","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_073000.wav",0.8879744,0.9269683,0.3664139,0.7308090,0.819018405,0.6588061,0.458953650,0.001265214,0.2183539,0.7217829,0.54158165,0.9291288,0.6906433,0.64248462,0.787787056,0.82873530,0.86449667,0.84976594,0.65230739,0.61472187,1, 7,"g","2/POLO5072__0_",   6.930819,   7.665072,   8.187902,   8.151222,   8.719341,   9.466146,  36.000000,"4"
"4823","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_075000.wav",0.8904659,0.9137603,0.3489679,0.8034528,0.957055215,0.6568955,0.377881214,0.002198888,0.2219471,0.7013616,0.56537130,0.9424686,0.6245776,0.53228611,0.684708221,0.55453884,0.79959170,0.79210408,0.74244863,0.74280712,1, 7,"g","2/POLO5072__0_",   6.954173,   7.606384,   8.137627,   8.104776,   8.673096,   9.400836,  37.000000,"4"
"4824","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_080000.wav",0.8888463,0.8705850,0.3492680,0.8108527,0.898773006,0.6435711,0.346287776,0.003362795,0.2237877,0.7026197,0.54464797,0.9267970,0.6095260,0.49726146,0.570893228,0.60933997,0.78533676,0.90838389,0.69817348,0.76897784,1, 8,"g","2/POLO5072__0_",   6.923783,   7.606384,   8.136813,   8.107111,   8.673096,   9.395497,  38.000000,"4"
"4825","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_081000.wav",0.8888128,0.8500617,0.3290072,0.8512181,0.938650307,0.6440877,0.107184897,0.002061285,0.2265697,0.6947597,0.55263019,0.9280336,0.4657296,0.33821616,0.188312487,0.35207224,0.55398504,0.76927792,0.67888525,0.76650352,1, 8,"g","2/POLO5072__0_",   7.065761,   7.650961,   8.116846,   8.098029,   8.565626,   9.296223,  39.000000,"5"
"4826","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_083000.wav",0.8880015,0.9186122,0.3571351,0.8070873,0.325153374,0.6564694,0.405969378,0.000796666,0.2285849,0.7144457,0.54563541,0.9402292,0.8045753,0.80529352,0.587886395,0.66113716,0.80331511,0.89521950,0.60589918,0.70586348,1, 8,"g","2/POLO5072__0_",   7.284250,   7.840868,   8.245957,   8.230275,   8.672607,   9.216582,  40.000000,"4"
"4827","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_085000.wav",0.8873160,0.9216993,0.3410168,0.8026972,0.711656442,0.6464083,0.166827137,0.002646325,0.2206532,0.7056765,0.58004298,0.9220889,0.7212666,0.51145534,0.133962691,0.61891468,0.72856200,0.75827029,0.65270351,0.79118000,1, 8,"g","2/POLO5072__0_",   7.069593,   7.658121,   8.109563,   8.091253,   8.544394,   9.231303,  41.000000,"5"
"4828","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_091000.wav",0.8870772,0.9369659,0.3631555,0.7803551,0.417177914,0.6602310,0.397940626,0.003077685,0.2190722,0.7175819,0.58880746,0.9048747,0.8413622,0.77816383,0.666760539,0.60469803,0.75534494,0.89181765,0.78494603,0.83539166,1, 9,"g","2/POLO5072__0_",   7.158330,   7.802976,   8.197685,   8.194810,   8.633236,   9.195366,  42.000000,"4"
"4829","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_092000.wav",0.8871653,0.9342459,0.3648784,0.7904711,0.466257669,0.6640418,0.405734570,0.003212921,0.2200714,0.7153522,0.58304368,0.9231151,0.7346946,0.72831242,0.686114682,0.74746402,0.58979553,0.83240136,0.70590918,0.79226432,1, 9,"g","2/POLO5072__0_",   7.238028,   7.847485,   8.239593,   8.233511,   8.673096,   9.211446,  43.000000,"4"
"4830","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_093000.wav",0.8875877,0.9277273,0.3674592,0.7390371,0.539877301,0.6640793,0.446755347,0.001604970,0.2193104,0.7198503,0.56596222,0.9265178,0.9113396,0.75628817,0.787666741,0.79993770,0.82684520,0.76407267,0.76898735,0.77650784,1, 9,"g","2/POLO5072__0_",   7.051824,   7.724284,   8.197721,   8.188016,   8.658670,   9.326527,  44.000000,"4"
"4831","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_094000.wav",0.8878775,0.8804872,0.3619207,0.8357639,0.226993865,0.6603202,0.385754345,0.001335329,0.2270920,0.7141932,0.56430578,0.9314880,0.9201992,0.77776949,0.571601879,0.75084979,0.86401522,0.88190270,0.75980972,0.68170238,1, 9,"g","2/POLO5072__0_",   7.429599,   8.031245,   8.408997,   8.391792,   8.798194,   9.367192,  45.000000,"3"
"4832","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_095000.wav",0.8881182,0.8807845,0.3593337,0.8532219,0.092024540,0.6619452,0.287792335,0.001628079,0.2289964,0.7063822,0.59994466,0.8824051,0.9078082,0.77497597,0.608817758,0.78772767,0.79613170,0.84561391,0.74342515,0.72774710,1, 9,"g","2/POLO5072__0_",   7.615723,   8.135161,   8.522994,   8.495470,   8.911352,   9.452286,  46.000000,"3"
"4833","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_100000.wav",0.8879928,0.8105169,0.3516759,0.8542739,0.190184049,0.6583124,0.363297968,0.000807341,0.2271574,0.7109424,0.58067341,0.9439685,0.8787004,0.69293795,0.561905986,0.48377608,0.50974286,0.79351189,0.56088968,0.74069255,1,10,"g","2/POLO5072__0_",   7.716516,   8.184343,   8.566522,   8.540494,   8.936952,   9.467236,  47.000000,"3"
"4834","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_101000.wav",0.8876490,0.7894256,0.3671640,0.8240250,0.276073620,0.6646103,0.390190790,0.003417628,0.2241875,0.7173679,0.58352091,0.9474437,0.9337045,0.77140275,0.718170864,0.76207749,0.77160320,0.80279700,0.74786324,0.78010564,1,10,"g","2/POLO5072__0_",   7.323602,   7.939544,   8.292904,   8.285466,   8.686978,   9.265057,  48.000000,"4"
"4835","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_102000.wav",0.8864146,0.8183751,0.3483560,0.8140280,0.975460123,0.6568903,0.374362317,0.001113869,0.2229740,0.7054849,0.57625275,0.9456529,0.8298605,0.39697827,0.471056812,0.71002239,0.61165501,0.69772008,0.73117347,0.74130664,1,10,"g","2/POLO5072__0_",   7.019971,   7.676922,   8.207436,   8.168448,   8.724401,   9.445612,  49.000000,"4"
"4836","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_103000.wav",0.8881510,0.9289852,0.3572971,0.7836694,0.610429448,0.6570198,0.371252822,0.000909993,0.2230492,0.7154340,0.53963496,0.9312832,0.9128480,0.73045175,0.304303715,0.58351383,0.85824624,0.71920225,0.66516721,0.73501633,1,10,"g","2/POLO5072__0_",   7.079194,   7.659026,   8.109740,   8.091253,   8.523532,   9.231303,  50.000000,"5"
"4837","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_104000.wav",0.8880931,0.8051756,0.3452616,0.8171457,0.723926380,0.6538213,0.292444478,0.001534158,0.2211632,0.7091734,0.57662862,0.9442516,0.6562417,0.64433525,0.327482832,0.48037453,0.52215238,0.68012096,0.67825646,0.74274803,1,10,"g","2/POLO5072__0_",   7.071045,   7.652558,   8.102725,   8.087446,   8.520954,   9.231303,  51.000000,"5"
"4838","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_105000.wav",0.8881052,0.9115121,0.3530065,0.8082685,0.426380368,0.6615085,0.258056711,0.002112446,0.2193723,0.7075506,0.57539875,0.8994316,0.7613038,0.67641277,0.334409559,0.70769547,0.73196287,0.79626559,0.68432908,0.80586691,1,10,"g","2/POLO5072__0_",   7.053351,   7.649030,   8.081559,   8.084672,   8.491162,   9.105138,  52.000000,"4"
"4839","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_110000.wav",0.8874225,0.9301434,0.3693215,0.7635465,0.438650307,0.6660163,0.463042164,0.002320147,0.2194576,0.7240408,0.57437069,0.9264207,0.8817172,0.75654446,0.737859169,0.73637158,0.73532373,0.81429839,0.82302895,0.86721719,1,11,"g","2/POLO5072__0_",   7.224022,   7.817111,   8.230365,   8.214874,   8.664455,   9.211446,  53.000000,"4"
"4840","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_111000.wav",0.8878264,0.9220601,0.3599050,0.8421919,0.266871166,0.6590142,0.374013094,0.002441193,0.2274500,0.7131206,0.57046892,0.9371824,0.8920359,0.63218817,0.546804372,0.66799272,0.78882948,0.83355329,0.75598058,0.77848682,1,11,"g","2/POLO5072__0_",   7.613402,   8.136350,   8.513663,   8.504821,   8.891081,   9.462466,  54.000000,"3"
"4841","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_112000.wav",0.8878207,0.9097026,0.3593232,0.8130052,0.395705521,0.6663247,0.372010256,0.004541843,0.2234402,0.7159306,0.56570918,0.9246452,0.8723542,0.44883372,0.523533907,0.71577782,0.64945732,0.83108100,0.79362718,0.83547885,1,11,"g","2/POLO5072__0_",   7.310462,   7.927207,   8.315621,   8.311159,   8.737890,   9.310105,  55.000000,"4"
"4842","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_113000.wav",0.8878469,0.9045665,0.3635690,0.8486430,0.199386503,0.6513753,0.374655883,0.001669465,0.2327258,0.7146526,0.58118224,0.9262385,0.9367478,0.80710352,0.808859000,0.79515407,0.84709010,0.80551613,0.71659066,0.63166206,1,11,"g","2/POLO5072__0_",   7.656984,   8.177159,   8.560669,   8.534460,   8.943112,   9.481417,  56.000000,"3"
"4843","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_115000.wav",0.8879346,0.9146826,0.3626387,0.7654300,0.509202454,0.6541615,0.437874711,0.001171784,0.2242245,0.7204720,0.57230608,0.9238166,0.9422474,0.70959426,0.673948209,0.78761428,0.87095031,0.81689442,0.70200959,0.72761232,1,11,"g","2/POLO5072__0_",   7.052689,   7.732195,   8.203892,   8.191252,   8.671512,   9.330876,  57.000000,"4"
"4844","/home/david/Música/Bioacustica/2015/5072/20151212/POLO5072__0__20151212_120000.wav",0.8869598,0.8765071,0.3609289,0.7338651,0.708588957,0.6624887,0.464285657,0.014415224,0.2207191,0.7245480,0.56368280,0.9466106,0.9125345,0.68269004,0.628566668,0.59353208,0.79235138,0.63619801,0.72027660,0.77820842,1,12,"g","2/POLO5072__0_",   6.997688,   7.670035,   8.191439,   8.135516,   8.720651,   9.409447,  58.000000,"4"
