"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS","Hidalgo_cluster"
"10974","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_021000.wav",0.8918252,0.75951286,0.2827040,0.98955688,0.156441718,0.6537421,0.078179231,0.001895787,0.3665060,0.6023042,0.6129463,0.96375343,0.95252331,0.902745008,0.69304578,0.77885031,0.84714260,0.750109028,0.71371473,0.87808916,1, 2,"b","4/GUAM5070__0_",   6.482060,   7.151337,   8.204088,   7.724240,   8.891038,  11.263505,  11.000000,"1"
"10975","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_022000.wav",0.8889545,0.74803459,0.2926380,0.98943695,0.156441718,0.6666334,0.074346781,0.002591697,0.3664659,0.6131833,0.6634390,0.92875992,0.96029732,0.698253616,0.72354860,0.79743669,0.79666752,0.749424813,0.87712756,0.91351925,1, 2,"b","4/GUAM5070__0_",   6.468924,   7.181636,   8.401668,   7.831473,   9.726798,  11.525603,  12.000000,"1"
"10976","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_023000.wav",0.8912901,0.68786073,0.2721429,0.98620288,0.156441718,0.6579401,0.104392253,0.018109038,0.3644844,0.6288537,0.6231004,0.94574108,0.92109197,0.894229512,0.67106698,0.77693193,0.87198025,0.713588861,0.77440696,0.45390984,1, 2,"b","4/GUAM5070__0_",   3.991687,   5.334506,   5.975417,   6.103509,   6.760528,   7.647518,  13.000000,"4"
"10977","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_025000.wav",0.8907033,0.75694073,0.2923983,0.98922692,0.153374233,0.6742359,0.075894325,0.001996874,0.3753884,0.5968023,0.5566428,0.94715051,0.95972008,0.878776040,0.88848396,0.85884186,0.87600979,0.720115178,0.85650443,0.86868537,1, 2,"b","4/GUAM5070__0_",   8.635147,   9.689865,  10.333288,  10.360956,  11.016488,  11.881930,  14.000000,"3"
"10978","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_030000.wav",0.8912058,0.74635189,0.2785324,0.98922305,0.156441718,0.6562680,0.076026923,0.002636603,0.3759687,0.5940115,0.6197706,0.93180709,0.94247686,0.851158355,0.73660299,0.79492902,0.87130650,0.701025155,0.79802820,0.89550967,1, 3,"b","4/GUAM5070__0_",   6.555451,   7.169347,   8.188966,   7.684295,   8.697926,  11.281439,  15.000000,"1"
"10979","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_032000.wav",0.8884558,0.89363897,0.3034067,0.98995501,0.125766871,0.6597983,0.055603555,0.001302211,0.3620251,0.6123731,0.5680486,0.95885309,0.92682789,0.887694485,0.83335779,0.89472949,0.87444117,0.746610486,0.86518761,0.88941495,1, 3,"b","4/GUAM5070__0_",   7.510441,   9.491349,  10.105401,  10.256026,  10.959993,  11.950751,  16.000000,"3"
"10980","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_033000.wav",0.8905121,0.80331110,0.3082962,0.97831841,0.150306748,0.6637261,0.108994541,0.000484330,0.3617959,0.6649802,0.5508122,0.94495264,0.91073522,0.874974094,0.84125328,0.85844992,0.83755769,0.735573294,0.86973085,0.89224796,1, 3,"b","4/GUAM5070__0_",   8.744084,   9.702135,  10.363820,  10.384381,  11.016488,  11.859988,  17.000000,"3"
"10981","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_034000.wav",0.8905634,0.72699596,0.3119348,0.97888920,0.147239264,0.6652437,0.102715656,0.001142915,0.3602649,0.6833077,0.6591802,0.91041165,0.92287952,0.879164709,0.86649825,0.84591717,0.85902226,0.662777692,0.86905528,0.89545388,1, 3,"b","4/GUAM5070__0_",   7.284601,   9.468632,  10.095380,  10.271524,  10.954718,  12.005114,  18.000000,"3"
"10982","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_035000.wav",0.8918359,0.78338007,0.2869737,0.98669738,0.144171779,0.6478710,0.050087025,0.001220283,0.3513081,0.6313521,0.5719253,0.93501285,0.90734638,0.858818699,0.52214310,0.69964972,0.84621680,0.659077495,0.79671426,0.76269743,1, 3,"b","4/GUAM5070__0_",   6.451660,   7.037926,   7.563174,   7.444026,   7.896362,   9.033285,  19.000000,"1"
"10983","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_040000.wav",0.8924644,0.81375629,0.3067957,0.97290077,0.150306748,0.6607933,0.073754309,0.001003330,0.3550139,0.6963816,0.6091109,0.94294732,0.94533104,0.876254249,0.56819064,0.71016719,0.77919924,0.696445855,0.80730421,0.94188809,1, 4,"b","4/GUAM5070__0_",   6.550712,   7.033853,   7.445902,   7.401109,   7.827025,   8.395432,  20.000000,"1"
"10984","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_042000.wav",0.8912731,0.83054103,0.3144493,0.93501001,0.168711656,0.6649531,0.158197085,0.000952026,0.3594298,0.7511372,0.5970586,0.94301821,0.89393008,0.871989174,0.51627177,0.76805111,0.87549783,0.720795650,0.81964479,0.87970087,1, 4,"b","4/GUAM5070__0_",   5.466967,   6.627905,   7.070980,   7.148700,   7.559256,   8.228285,  21.000000,"1"
"10985","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_043000.wav",0.8921369,0.66500710,0.3086013,0.96402462,0.122699387,0.6609765,0.073792237,0.002593042,0.3558125,0.7277404,0.5586636,0.95777214,0.93348313,0.896856230,0.54071011,0.67383110,0.81343220,0.739585932,0.83379556,0.86856957,1, 4,"b","4/GUAM5070__0_",   6.362031,   6.992617,   7.540871,   7.417498,   7.874948,   9.225617,  22.000000,"1"
"10986","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_044000.wav",0.8899092,0.71025465,0.3232846,0.93633466,0.147239264,0.6705649,0.225161402,0.001664559,0.3553816,0.7679456,0.6340098,0.92310900,0.89577574,0.815686788,0.81230519,0.83470363,0.79998690,0.661584734,0.81804286,0.80283102,1, 4,"b","4/GUAM5070__0_",   5.694904,   7.409253,   9.016441,   9.496588,  10.544391,  11.613858,  23.000000,"3"
"10987","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_045000.wav",0.8899003,0.89160723,0.3300061,0.90167194,0.180981595,0.6646432,0.204410562,0.000388809,0.3579801,0.7830819,0.5699634,0.92237615,0.91262494,0.869328035,0.72849650,0.83498615,0.82678467,0.689278886,0.87222382,0.90471316,1, 4,"b","4/GUAM5070__0_",   5.557273,   6.693379,   7.210203,   7.205903,   7.653845,   8.958052,  24.000000,"1"
"10988","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_050000.wav",0.8914548,0.82851109,0.3132755,0.93822510,0.107361963,0.6583760,0.091160606,0.000947677,0.3550170,0.7609516,0.5730402,0.91825045,0.82136056,0.822385379,0.53131848,0.72826909,0.81294716,0.765406982,0.81366333,0.89326851,1, 5,"b","4/GUAM5070__0_",   5.400878,   6.563426,   6.986374,   7.104242,   7.523112,   8.155640,  25.000000,"1"
"10989","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_051000.wav",0.8882534,0.71574993,0.3259357,0.90907944,0.208588957,0.6696708,0.127089946,0.001397932,0.3567077,0.7956527,0.6059842,0.87874977,0.89158175,0.867951906,0.63879294,0.84582424,0.80268638,0.670715391,0.83855056,0.86710116,1, 5,"b","4/GUAM5070__0_",   5.863751,   6.927691,   7.704995,   7.390806,   8.046012,  10.916409,  26.000000,"1"
"10990","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_053000.wav",0.8920531,0.86993429,0.3127014,0.91845643,0.202453988,0.6498953,0.086924731,0.000968909,0.3437926,0.7557938,0.5549014,0.85339641,0.78835279,0.847556038,0.32822258,0.71149245,0.73036026,0.694512846,0.79676295,0.88693450,1, 5,"b","4/GUAM5070__0_",   5.341639,   6.495969,   6.975965,   7.081449,   7.518025,   8.196229,  27.000000,"1"
"10991","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_054000.wav",0.8902622,0.57338976,0.2943737,0.64424234,0.276073620,0.6588445,0.251792257,0.012506577,0.3517486,0.8093936,0.5992212,0.84277283,0.77803700,0.491638543,0.31692701,0.62610053,0.71444810,0.694275780,0.73076518,0.58517746,1, 5,"b","4/GUAM5070__0_",   6.053947,   7.217322,   8.557585,   8.158136,  10.127762,  11.772485,  28.000000,"4"
"10992","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_055000.wav",0.8912720,0.84630645,0.3130014,0.89329071,0.119631902,0.6380272,0.106630660,0.001993621,0.3473589,0.7610657,0.5901794,0.91129484,0.81682586,0.860864170,0.39724410,0.65493068,0.77878113,0.709715506,0.81009876,0.86711405,1, 5,"b","4/GUAM5070__0_",   5.400878,   6.552289,   6.978888,   7.103233,   7.521222,   8.154560,  29.000000,"1"
"10993","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_060000.wav",0.8893105,0.93406908,0.3335066,0.71740178,0.533742331,0.6397050,0.275722703,0.007473696,0.3569089,0.8138450,0.5629530,0.76310415,0.64318689,0.319591714,0.36718161,0.64371599,0.66428493,0.659171899,0.83238041,0.83521725,1, 6,"b","4/GUAM5070__0_",   5.659703,   7.461482,   8.002563,   8.045079,   8.540793,  10.401559,  30.000000,"5"
"10994","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_061000.wav",0.8865173,0.87717892,0.3375810,0.56068341,0.337423313,0.6371277,0.418514759,0.002764652,0.3595768,0.8482657,0.5633082,0.90884767,0.57764779,0.646432262,0.74060437,0.78503099,0.72970669,0.738431525,0.71456622,0.81773249,1, 6,"b","4/GUAM5070__0_",   4.886651,   6.667339,   7.793259,   7.876659,   8.770216,  10.790412,  31.000000,"4"
"10995","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_062000.wav",0.8857950,0.80422097,0.3013787,0.86308018,0.134969325,0.6377728,0.208271664,0.014128661,0.3429797,0.7934303,0.5959308,0.82625722,0.58916068,0.362055512,0.54923568,0.38841476,0.48789048,0.435781753,0.55282231,0.62948583,1, 6,"b","4/GUAM5070__0_",   7.793877,  10.157590,  10.725020,  10.794778,  11.527676,  12.649795,  32.000000,"2"
"10996","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_063000.wav",0.8857363,0.84664274,0.3198862,0.91783400,0.141104294,0.6267819,0.178587927,0.001063245,0.3528103,0.7953922,0.6623119,0.89041174,0.46452721,0.667617993,0.78441256,0.72964856,0.60692473,0.435319642,0.77686775,0.82942826,1, 6,"b","4/GUAM5070__0_",   5.416478,   6.976960,   8.467948,   8.189822,  10.183720,  11.812811,  33.000000,"5"
"10997","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_064000.wav",0.8856444,0.87154197,0.3429183,0.82555147,0.190184049,0.6664869,0.254175219,0.006855703,0.3506700,0.8206752,0.6375995,0.91489623,0.88627811,0.775371418,0.74280297,0.76877370,0.72632872,0.809452870,0.83747561,0.91193085,1, 6,"b","4/GUAM5070__0_",   4.112090,   5.390191,   6.252884,   6.394807,   7.222965,   7.957312,  34.000000,"4"
"10998","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_065000.wav",0.8880504,0.87859842,0.3373136,0.58540558,0.248466258,0.6629839,0.340553036,0.001153449,0.3527023,0.8466961,0.5671378,0.85528344,0.58636786,0.348433579,0.66977735,0.62195334,0.73353353,0.631282458,0.82661512,0.89375958,1, 6,"b","4/GUAM5070__0_",   5.620727,   6.939863,   7.763379,   7.821366,   8.367616,  10.558419,  35.000000,"4"
"10999","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_070000.wav",0.8848966,0.88361786,0.3483091,0.79332150,0.190184049,0.6597292,0.186613449,0.001547820,0.3444067,0.8291958,0.6302526,0.91458707,0.83141716,0.851079066,0.70716415,0.88659767,0.76893655,0.809829176,0.86504658,0.84292322,1, 7,"b","4/GUAM5070__0_",   4.113679,   5.391033,   6.263305,   6.394807,   7.231314,   7.999371,  36.000000,"4"
"11000","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_071000.wav",0.8876712,0.88175982,0.3127788,0.42450403,0.570552147,0.6488972,0.116884668,0.007732540,0.3374588,0.8321193,0.5919635,0.82485396,0.08650273,0.278128308,0.37667141,0.49213676,0.71887475,0.707993195,0.75752408,0.88656420,1, 7,"b","4/GUAM5070__0_",   4.822628,   6.242832,   7.729301,   7.758740,   8.751571,  11.100821,  37.000000,"5"
"11001","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_074000.wav",0.8868417,0.71333691,0.3268380,0.36789247,0.214723926,0.6574640,0.240828182,0.067222951,0.3402798,0.8424908,0.5495028,0.89669388,0.68012720,0.650064177,0.67106698,0.66047896,0.69302617,0.641526421,0.54305816,0.51924039,1, 7,"b","4/GUAM5070__0_",   5.973663,   6.789239,   7.826015,   7.547303,   8.367616,  11.210375,  38.000000,"4"
"11002","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_075000.wav",0.8861405,0.76116424,0.2902984,0.53752570,0.595092025,0.6214036,0.203158002,0.119978739,0.3408666,0.8117193,0.5732528,0.35769138,0.05053223,0.136396105,0.30371151,0.31446407,0.32104512,0.395958717,0.46679195,0.58156743,1, 7,"b","4/GUAM5070__0_",   7.316145,   9.555397,  10.267609,  10.547087,  11.294769,  12.484639,  39.000000,"2"
"11003","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_080000.wav",0.8860289,0.74722248,0.3164820,0.54342993,0.355828221,0.6348080,0.315086397,0.041372817,0.3496024,0.8343242,0.5840600,0.59058714,0.48336911,0.536162230,0.48385828,0.49901234,0.44722365,0.360892446,0.49306341,0.61064181,1, 8,"b","4/GUAM5070__0_",   8.734822,  10.211467,  10.803706,  10.800995,  11.542074,  12.629830,  40.000000,"2"
"11004","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_081000.wav",0.8850898,0.84851548,0.3181011,0.52287469,0.257668712,0.6188782,0.313668200,0.020826896,0.3518425,0.8269581,0.5760814,0.75371135,0.68053242,0.624093111,0.66902185,0.64349106,0.55222154,0.618287908,0.68605864,0.73869252,1, 8,"b","4/GUAM5070__0_",   6.588902,   7.917722,   8.878035,   8.505962,   9.942104,  11.562699,  41.000000,"5"
"11005","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_082000.wav",0.8869400,0.90170072,0.3204168,0.48950505,0.144171779,0.6343406,0.240183364,0.001398147,0.3441423,0.8011387,0.6080387,0.84670654,0.77484866,0.735517263,0.77115733,0.71601291,0.73311145,0.712196256,0.71136045,0.80306062,1, 8,"b","4/GUAM5070__0_",   6.611112,   7.960171,   9.278527,   9.496588,  10.575115,  11.593293,  42.000000,"3"
"11006","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_083000.wav",0.8875951,0.64325135,0.3022043,0.56457610,0.306748466,0.6329535,0.301588071,0.002288321,0.3541002,0.7863120,0.5938441,0.88631313,0.79115933,0.719214761,0.59235266,0.78895289,0.62382902,0.722506230,0.64180675,0.62769538,1, 8,"b","4/GUAM5070__0_",   5.824483,   6.599197,   7.453143,   7.340819,   8.098870,   9.547294,  43.000000,"4"
"11007","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_084000.wav",0.8941646,0.80088810,0.2485347,0.61529162,1.000000000,0.6836716,0.267806036,0.026445700,0.3632448,0.6977450,0.5480456,0.66405142,0.45696302,0.467828235,0.35686250,0.37769486,0.28431648,0.388521569,0.44094374,0.44986498,1, 8,"b","4/GUAM5070__0_",   7.171809,   7.712810,   8.130042,   8.133218,   8.538653,   9.082896,  44.000000,"5"
"11008","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_090000.wav",0.8865725,0.83120541,0.2632949,0.54893360,0.687116564,0.6350061,0.226921232,0.007274562,0.3405092,0.7275319,0.5616261,0.75024460,0.68360624,0.589937138,0.56897656,0.53440392,0.53839427,0.537853818,0.61351652,0.64809473,1, 9,"b","4/GUAM5070__0_",   7.171809,   7.712810,   8.129890,   8.133218,   8.538653,   9.082896,  45.000000,"5"
"11009","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_091000.wav",0.8873389,0.83103722,0.2523828,0.57829605,0.791411043,0.6599555,0.170313890,0.014893025,0.3429606,0.6914544,0.5519118,0.67678586,0.58803584,0.547993608,0.47415170,0.46534788,0.35493135,0.493573510,0.54195629,0.55959249,1, 9,"b","4/GUAM5070__0_",   7.079055,   7.699671,   8.110453,   8.115890,   8.529488,   9.089586,  46.000000,"5"
"11010","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_093000.wav",0.9029871,0.57208130,0.2538852,0.74892239,0.147239264,0.7152786,0.203586391,0.003702471,0.4102346,0.6699777,0.5115919,0.72225181,0.46519131,0.518858168,0.54716416,0.51612750,0.51769679,0.539016400,0.59819200,0.57931520,1, 9,"b","4/GUAM5070__0_",   5.911249,   7.282574,   9.183720,   9.647029,  10.920852,  12.204875,  47.000000,"2"
"11011","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_094000.wav",0.9081912,0.53855916,0.2813071,0.82455108,0.042944785,0.7322751,0.164087431,0.002503537,0.4396862,0.6965687,0.5216841,0.87496530,0.85161517,0.769524630,0.74857055,0.78823069,0.81502893,0.735167522,0.30320206,0.24981485,1, 9,"b","4/GUAM5070__0_",   4.254444,   5.438342,   6.076857,   6.148608,   6.729880,   7.574789,  48.000000,"4"
"11012","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_095000.wav",0.8931582,0.71880605,0.2744518,0.59352106,0.300613497,0.6658453,0.265805684,0.006634547,0.3599547,0.7274417,0.5428833,0.84693697,0.76717217,0.734688305,0.63099872,0.52032320,0.49629588,0.610726421,0.58368746,0.52108296,1, 9,"b","4/GUAM5070__0_",   5.256324,   6.031506,   6.806609,   6.704087,   7.489287,   8.572351,  49.000000,"4"
"11013","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_100000.wav",0.8944378,0.68111573,0.2696370,0.72018488,0.288343558,0.6509682,0.305861458,0.000890232,0.3948619,0.7173736,0.5331029,0.83379781,0.74854876,0.687233531,0.64380939,0.50242248,0.48364628,0.514194127,0.53120618,0.50301529,1,10,"b","4/GUAM5070__0_",   5.187009,   5.915913,   6.660524,   6.579255,   7.347764,   8.332377,  50.000000,"4"
"11014","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_101000.wav",0.8915051,0.61273795,0.2689594,0.57906437,0.392638037,0.6488109,0.258891346,0.006649361,0.3628617,0.7223729,0.5378499,0.72610509,0.62068699,0.562411481,0.58138001,0.56963881,0.61544267,0.648896847,0.51356755,0.46029350,1,10,"b","4/GUAM5070__0_",   5.804121,   6.582877,   7.578014,   7.349744,   8.192917,  10.701677,  51.000000,"4"
"11015","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_102000.wav",0.8911514,0.71018037,0.2755424,0.50400313,0.760736196,0.6818231,0.302569542,0.012336084,0.3544469,0.7330411,0.5543657,0.78125433,0.70950533,0.661123299,0.65230433,0.70722954,0.68138462,0.698871049,0.52042888,0.46866979,1,10,"b","4/GUAM5070__0_",   6.963964,   7.677891,   8.186909,   8.137068,   8.608281,   9.788174,  52.000000,"5"
"11016","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_104000.wav",0.8877222,0.81578248,0.2711098,0.53886065,0.503067485,0.6539102,0.274425001,0.036724266,0.3359901,0.7122124,0.5526064,0.88734317,0.84351481,0.764421855,0.68534560,0.57294850,0.41428796,0.437963945,0.32203763,0.56277975,1,10,"b","4/GUAM5070__0_",   7.036658,   7.796500,   8.463558,   8.253534,   8.806472,  11.221892,  53.000000,"5"
"11017","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_105000.wav",0.8958678,0.75976598,0.2912723,0.50420204,0.297546012,0.6643449,0.320153618,0.004448446,0.3650096,0.7579462,0.5315953,0.85365858,0.78218213,0.714266128,0.73316160,0.66955327,0.57768416,0.660940705,0.73124026,0.64866968,1,10,"b","4/GUAM5070__0_",   7.659820,   8.264544,   9.419909,   8.993550,  10.626717,  11.669559,  54.000000,"5"
"11018","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_110000.wav",0.8912532,0.75037828,0.2540551,0.56428799,0.285276074,0.6712408,0.226308900,0.013323193,0.3715424,0.7244634,0.5435416,0.79773734,0.70379391,0.626009229,0.57156814,0.53854558,0.49414559,0.492282582,0.40488251,0.33784577,1,11,"b","4/GUAM5070__0_",   5.804121,   6.539571,   7.444696,   7.248379,   8.100604,  10.214229,  55.000000,"4"
"11019","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_113000.wav",0.8922421,0.67874360,0.2433101,0.60249582,0.312883436,0.6655648,0.210867273,0.004986209,0.3804694,0.6938015,0.5587441,0.63806336,0.56426244,0.558810662,0.54879934,0.55071997,0.51874469,0.569880871,0.41606948,0.35033397,1,11,"b","4/GUAM5070__0_",   5.824483,   6.532358,   7.387199,   7.222302,   8.082573,   9.754408,  56.000000,"4"
"11020","/home/david/Música/Bioacustica/2016/5070/20160214/GUAM5070__0__20160214_114000.wav",0.8899170,0.70978474,0.2398335,0.50402984,0.619631902,0.6516084,0.206410562,0.008633837,0.3500205,0.6618055,0.5442543,0.68396356,0.57123928,0.493322861,0.46171377,0.49114476,0.54334067,0.561806470,0.60209178,0.49058523,1,11,"b","4/GUAM5070__0_",   6.547221,   7.681782,   8.536199,   8.261990,   9.074283,  11.447685,  57.000000,"5"
